Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,TargetRPM,Change,Integral,P,I,D,kp,ki,kd,Mark,
0,1150,,-0.01983288171752673,0.14813218632548347,30.001083936918512,-1.235875173459193,0,37.07759481450298,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0,1150,,-0.01979472580480185,0.14791831924160878,30.00415610620854,-1.235665163073008,0,37.075090447846165,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.026139999998733402,1150,,-0.01980404130227892,0.14754356536279242,30.003907279232983,-1.2367373981165786,0,37.10695422184967,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.05466000000014901,1150,,-0.01981727846546183,0.14795468792705893,30.00422917590761,-1.2375553293169776,0,37.13189371869241,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.081,1150,,-0.01979178079413685,0.14810922012871947,30.00742435860388,-1.2372081367241936,0,37.12542957860049,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.1075800000000745,1150,,-0.019798306683063205,0.148167100954457,30.009953204037053,-1.2369333491811263,0,37.12031192543842,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.1317649999987334,1150,,-0.019808299779308036,0.14888704128242153,30.01213919631352,-1.2369827960570676,0,37.12449985870981,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.1563899999987334,1150,,-0.019806165167929546,0.14860727161273754,30.012178464792065,-1.2378177309339178,0,37.149606647672705,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.18102499999850988,1150,,-0.01982617408737697,0.14822612590387924,30.013291268666148,-1.2380594871383241,0,37.15823999541795,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.20689499999955296,1150,,-0.019785367967400158,0.1484983409277375,30.013954396792087,-1.2372003098110331,0,37.13327367836539,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.2317949999999255,1150,,-0.019753078088463383,0.14897994963177022,30.01437077217456,-1.237157512087021,0,37.13250427136088,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.2599949999973178,1150,,-0.01973401708439232,0.14884798092098458,30.01257567836097,-1.2383982372721354,0,37.16752081607879,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.2887849999982864,1150,,-0.01970054485359518,0.1493728742193383,30.013736544493767,-1.2393782743804964,0,37.19837300622553,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.3219049999993294,1150,,-0.019666185850988505,0.14969971341660102,30.014940011711076,-1.2400144679023826,0,37.21895986774384,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.3488449999988079,1150,,-0.019677488796084663,0.14947831684015486,30.015359905190888,-1.2394123754824622,0,37.201408521053686,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.373429999999702,1150,,-0.01968528746037329,0.15001232561438504,30.016989792929035,-1.2386438433944238,0,37.180359604244806,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.3977899999991059,1150,,-0.019688019377917976,0.15096150636627845,30.013367217157782,-1.2388354194544777,0,37.18162236570893,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.4248749999981374,1150,,-0.01970604803026471,0.15092882879518998,30.009887109537267,-1.2381159001276643,0,37.15571839135432,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.4488649999983609,1150,,-0.019707115892879823,0.15067878550975106,30.007705579391786,-1.2374799657094437,0,37.13393447140483,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.47512499999813734,1150,,-0.019675241657020615,0.15005656519943877,30.0078822897785,-1.236650423096965,0,37.109260329898504,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.49965999999828636,1150,,-0.019679460376577806,0.14926600352343777,30.006838614001268,-1.2377573133094042,0,37.1411839437751,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.5262749999985099,1150,,-0.01969384513692385,0.14817208237512608,30.005876256196924,-1.2387779601977689,0,37.17061818259829,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.5500249999985098,1150,,-0.0197089955180757,0.1472371436900949,30.007094524778473,-1.2374731707977604,0,37.13297440800574,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.5764049999993295,1150,,-0.019773450540291948,0.14670133219493134,30.00886896689508,-1.2374772456510557,0,37.13529251425676,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.6013899999987334,1150,,-0.019819455050234802,0.14624243217128227,30.013092088474277,-1.237254712341129,0,37.13383961839306,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.6271149999983608,1150,,-0.01986483816305684,0.14573257524742048,30.013789241486762,-1.236820201774321,0,37.12166086566761,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.651879999998957,1150,,-0.019880005589465732,0.14549842639365113,30.014361625508556,-1.2364633890249441,0,37.11165929489654,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.6841850000005215,1150,,-0.019853396159400905,0.14561486058728984,30.0131419755384,-1.2375754180875473,0,37.143526728497854,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.7075549999978393,1150,,-0.019838697177843034,0.14563045509160355,30.01108501196127,-1.2383013781710672,0,37.1627679307207,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.7333849999997765,1150,,-0.01985040389067233,0.14498609526283165,30.009477366332728,-1.2387768304404743,0,37.17504525504081,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.7560899999979883,1150,,-0.0198513626574488,0.14505272434081729,30.00970910828932,-1.238868091129961,0,37.178071038351796,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.7804049999993294,1150,,-0.019857821137825415,0.14568266881663605,30.007253623042967,-1.2382941610994393,0,37.157806952044105,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.8062999999970197,1150,,-0.019848772551269378,0.1458759627203586,30.005467115678258,-1.2373911366237889,0,37.12849905919684,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.8306749999988824,1150,,-0.019835248330174915,0.1464402961267424,30.007523901659365,-1.23765175906428,0,37.138864742052135,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.8568899999987334,1150,,-0.019787041392021087,0.1466068360714832,30.007562863081116,-1.2382140271080466,0,37.155785256393536,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.8833399999979883,1150,,-0.019747351371268096,0.14683301757061126,30.007728934290796,-1.2383609713120693,0,37.16040034993764,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.9077749999985099,1150,,-0.019698745490924985,0.14724874216177516,30.007876911671246,-1.2384918825890958,0,37.16451196883759,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.9311199999991804,1150,,-0.019680991176551754,0.14844798892897298,30.005967416252997,-1.2375634766421135,0,37.13428935566804,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.9566949999984353,1150,,-0.01965619256703055,0.14906507776027603,30.006454895491576,-1.2365901995706512,0,37.10568804762367,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.9826949999984353,1150,,-0.01962478622310304,0.14914896388405247,30.008701591122374,-1.2359026866639347,0,37.08783491976443,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.0151049999985844,1150,,-0.019609536582191167,0.1495549288352412,30.008734016915284,-1.2363600268986277,0,37.101599196347145,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.0454049999993293,1150,,-0.01961861337976656,0.14965787166771397,30.008758205019586,-1.2367013495782695,0,37.11187177131569,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.073324999999255,1150,,-0.019603456205986525,0.1494845534785395,30.009211012948363,-1.2348600664124343,0,37.05717630443417,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.0982349999994039,1150,,-0.019636107254687785,0.1489691124721709,30.00748628713441,-1.2344864991143683,0,37.04383669382697,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.123785000000149,1150,,-0.01968107539396946,0.14856995715867424,30.005447561984973,-1.2341152255490657,0,37.030179685659746,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.1470299999993294,1150,,-0.01969795594692031,0.14798858966446762,30.008160354302042,-1.2340324043700883,0,37.03104227274251,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.1726549999974667,1150,,-0.019611757372960448,0.14762978889016865,30.007340473906375,-1.2347198245801847,0,37.050658166059556,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.20025,1150,,-0.019577531451924257,0.147437284917639,30.008591593623194,-1.2338919128733599,0,37.02735848409115,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.225109999999404,1150,,-0.019551740813633645,0.14693917188049457,30.007908156656185,-1.2344083018362304,0,37.04201094931553,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.2496949999984355,1150,,-0.019487556078443102,0.14642010182046528,30.011693034511758,-1.2342789667016132,0,37.04280146760318,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.2732849999982863,1150,,-0.0194351796854052,0.14599661079184387,30.00976158549161,-1.2351847139664924,0,37.06759878017809,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.2997299999985843,1150,,-0.01937814797418269,0.14630076452641247,30.010879993581696,-1.235329676632936,0,37.07333067794113,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.3222949999999254,1150,,-0.019364367292506346,0.14647280768769141,30.010053820344073,-1.2360722552274495,0,37.09459490520983,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.3601699999999255,1150,,-0.019358551461633733,0.14666926571881622,30.01103188626117,-1.2366010613341456,0,37.11167388228345,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.3894699999988078,1150,,-0.019371821781994536,0.1463498046448698,30.013620106234896,-1.2365633141259158,0,37.11374154748204,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.415239999998361,1150,,-0.019410602031531277,0.14614665262300747,30.00984298360124,-1.2362824165667479,0,37.1006412045552,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.4417349999975413,1150,,-0.01941776835841602,0.14587418325754029,30.01238974929321,-1.2368238253192239,0,37.12003869669229,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.4675899999979884,1150,,-0.019401999525262947,0.14603246853050553,30.01199023291231,-1.2358976820014067,0,37.091749161105184,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.495224999997765,1150,,-0.01944060500975514,0.1461847442728035,30.010263168566077,-1.235453023079899,0,37.076270355028306,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.5224199999980628,1150,,-0.019492535380388643,0.14605121981103256,30.012057967400697,-1.2355089779004653,0,37.080167063992754,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.544570000000298,1150,,-0.01954532307216178,0.146051092010652,30.00906572895545,-1.2347120673476746,0,37.05255558537083,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.5707799999993295,1150,,-0.01961272429533728,0.1455571179197783,30.00983831223457,-1.2347193044860958,0,37.05372668862246,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.5952599999997765,1150,,-0.01966051263489127,0.1450714556405306,30.008326312244236,-1.2352773056955648,0,37.06860447542238,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.621769999999553,1150,,-0.019703442569894702,0.14530484839108115,30.00774222244975,-1.2343050688974853,0,37.03870833133882,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.6469599999990314,1150,,-0.01972682071815096,0.14563890903382198,30.007356774157373,-1.233565862847565,0,37.016050950888165,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.674414999999106,1150,,-0.019771688893725325,0.14522370079508848,30.006976060529983,-1.2348749933691716,0,37.054864363775856,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.7121799999978393,1150,,-0.019771895256672223,0.14398099271732034,30.00909682867576,-1.2333664930124266,0,37.01221451405415,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.7357999999988825,1150,,-0.019783453702518217,0.14501534140729777,30.00927455381884,-1.2345573615457421,0,37.04817081506437,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.762919999998063,1150,,-0.019795236118877735,0.14551908858218662,30.008830122188336,-1.235411209956501,0,37.07324513063179,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.7874999999981374,1150,,-0.01977931252419629,0.14559558472729955,30.007716147353428,-1.2361284289132428,0,37.09339101650254,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.812789999999106,1150,,-0.01977020167954746,0.1453327165600999,30.007224252812037,-1.2365989645322237,0,37.1069024395136,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.8390849999990315,1150,,-0.01976372939312593,0.14532820656709042,30.009680680637594,-1.2359086908897259,0,37.08922516402551,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.8654799999985845,1150,,-0.01977319315386805,0.14426437212654558,30.006397055544177,-1.2363287362412687,0,37.09777095083466,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.88877499999851,1150,,-0.01978447718385201,0.14303207950714586,30.00473960629861,-1.235620115755243,0,37.074459825540615,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.9126149999983608,1150,,-0.019803161806446312,0.14281577740460835,30.004702381448254,-1.2367391610804028,0,37.10799045169948,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.9396249999981374,1150,,-0.019821569725642585,0.14247649318373865,30.006461957105298,-1.2361568335685498,0,37.09269299949043,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.9656199999991804,1150,,-0.019858745492726426,0.14183562900310007,30.00459828392147,-1.2361262240218627,0,37.08947077999671,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
1.9911249999981373,1150,,-0.019853930980838375,0.1419300602268674,30.008259487114383,-1.2362939547961345,0,37.099029797873264,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.015219999998808,1150,,-0.019852484621277366,0.14179289966434647,30.009059956525366,-1.2347339506069792,0,37.05320515412227,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.043804999999702,1150,,-0.019867156561221733,0.14136703736048922,30.009329704037008,-1.235153347375575,0,37.06612403643858,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.0683949999976905,1150,,-0.019893963700145123,0.14172474577860833,30.011860242915105,-1.2340901267625113,0,37.03734041155788,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.0946499999985098,1150,,-0.019874253229602845,0.14230216565361348,30.009881274958907,-1.2354447082855697,0,37.07554901742619,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.117089999999851,1150,,-0.019855145704498756,0.14244668264892182,30.009988298341003,-1.2346948095732793,0,37.05317678731648,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.1438699999991804,1150,,-0.019823552406709244,0.1428412484221807,30.00673782223236,-1.2351772196258477,0,37.06363899330673,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.168699999997392,1150,,-0.019817729779680604,0.14287117609388375,30.00701135709512,-1.23493120413743,0,37.05659466778302,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.194804999997839,1150,,-0.01979199929226405,0.14282458002565077,30.005678401080072,-1.2347657279623183,0,37.04998333391285,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.2198849999979138,1150,,-0.0197593108147891,0.1425781010844417,30.00720606643725,-1.2354146261426635,0,37.07134126415344,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.2458049999978393,1150,,-0.019739318643268777,0.14286224653779875,30.007520151447107,-1.2347973064281248,0,37.05320505559456,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
2.271874999998137,1150,,-0.019720637354948445,0.14242257546130782,30.006298977515733,-1.235627556898925,0,37.07660989716648,0,0,0,0,24.9375,,1850,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
