Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,
0.27364399999845773,1000,,0.17195094748163578,-4.378621558547864,48.44963341298255,-0.012851912519152358,0,0.6226704059728826,0,0,0,0,-10,,
0.28000075000068175,1000,,0.16910186992578222,-4.298368614694753,48.44948809431418,-0.015005522081871264,0,0.7270098857524552,0,0,0,0,-10,,
0.8389267500007526,1000,,0.16816393785832134,-4.274354287552424,48.44936989956101,-0.014558121716937173,0,0.7053318103542321,0,0,0,0,-10,,
1.4833465000011026,1000,,0.16806451822057017,-4.265712926820535,48.44966999988402,-0.013546089498769487,0,0.6563035734210503,0,0,0,0,-10,,
2.0269675000007266,1000,,0.16767250382332397,-4.213003730415392,48.449337266316114,-0.01356339319288929,0,0.657137409266431,0,0,0,0,-10,,
2.724434250001143,1000,,0.16844184453326133,-4.254461918879789,48.449586355980685,-0.014903873457664025,0,0.7220865172682375,0,0,0,0,-10,,
3.29959825000111,1000,,0.1660749266325058,-4.1575710429773896,48.44938879561077,-0.0159232070631354,0,0.7714696199489766,0,0,0,0,-10,,
3.8840245000009426,1000,,0.16695411406098265,-4.1150363229578035,48.44942273240078,-0.01545215122622735,0,0.7486478076291545,0,0,0,0,-10,,
4.4545807500010355,1000,,0.16743026198113806,-4.143556251544553,48.449443780371034,-0.015837736878616938,0,0.767329596008319,0,0,0,0,-10,,
5.021283750001062,1000,,0.16847334329040894,-4.160314053387417,48.44955165198674,-0.01586136030876033,0,0.7684758769548324,0,0,0,0,-10,,
5.653655500001088,1000,,0.1681120256790806,-4.154429768262181,48.44958718272859,-0.014657882196630445,0,0.710168329299327,0,0,0,0,-10,,
6.2089747500006105,1000,,0.16790850402518867,-4.162011121086677,48.44970571256314,-0.014323989295072743,0,0.6939930745875499,0,0,0,0,-10,,
6.8063820000010535,1000,,0.16972511287227124,-4.229682416453571,48.44974293042681,-0.015554342658230653,0,0.7536038815586933,0,0,0,0,-10,,
7.394530500001087,1000,,0.16850457661989748,-4.209491512814612,48.449641143144376,-0.015159158695914504,0,0.7344557999170881,0,0,0,0,-10,,
7.989935750001203,1000,,0.16852705164578902,-4.2010909003449175,48.44971152889774,-0.013983911311570413,0,0.6775164424898658,0,0,0,0,-10,,
8.64552825000128,1073.3270416666724,,0.17011926746634853,-4.2131541413353375,48.44975222742078,-0.013265796167530203,0,0.642724414209656,0,0,0,0,-10,,
9.293233000000843,1113.6321041666783,,0.16789979799468213,-4.154754768582169,48.4499858072684,-0.012446355039202623,0,0.6030257288236454,0,0,0,0,-10,,
9.972649250001181,1125.1697625000102,,0.16983899823834483,-4.125835021512449,48.4499138659567,-0.013671809622805819,0,0.6623979935355415,0,0,0,0,-10,,
10.589671750001235,1135.329845833344,,0.16883101244967041,-4.126659932416661,48.449909284643965,-0.012516890694022648,0,0.6064422164228664,0,0,0,0,-10,,
11.271621000000927,1146.6361625000097,,0.16753195509687763,-4.090324099577073,48.45031794762988,-0.01360881225127924,0,0.6593514305142163,0,0,0,0,-10,,
11.946587750001253,1158.0406208333443,,0.16900313139383705,-4.150821531972075,48.450044417583115,-0.014877249516329672,0,0.7208033546865561,0,0,0,0,-10,,
12.565975500000828,1168.2581583333467,,0.13580792171666123,-4.098053537252572,48.441272390924084,0.16860073849143703,0,9.214356964013788,0.0006852050610684782,0.001400261895195512,200.28181091275144,0.01289749571045329,-10,,
13.182671750001145,1178.5474666666794,,-0.19868306571518107,-5.117448698484202,48.4266184270863,1.017023642046373,1070,49.251485008045975,20.504176671181902,42.675730671974044,25.45880083230801,0.10693586514879666,-10,,
13.846411250001006,1189.7046541666762,,-0.10875140324297157,-4.967975543708108,48.429724378341646,1.370782941312462,1825,66.38661599328216,20.74018720458172,31.32369430944714,0.23993625574634259,0.075064829797293,-10,,
14.507572250001136,1200.7104208333415,,-0.11728273802401971,-4.315221049922981,48.42746795640739,1.5768329350599466,1910,76.361969767607,23.46538571394888,30.726882689111715,0.1843400724492742,0.056613593513098026,-10,,
15.179479500001017,1211.866466666673,,-0.15767832976226395,-3.9247079648467182,48.42299450999747,1.8933392587479694,1978,91.68111803898748,32.66320647906006,35.59396936090628,0.1209797494201242,0.04290224486479263,-10,,
15.84901800000109,1222.9912875000095,,-0.18921401276589309,-3.628507755565142,48.41663935943065,2.1283002960449853,2035,103.04493774245262,40.33879603138151,39.129309974799575,0.09021473724379685,0.03525576155103433,-10,,
16.447261500000767,1232.9946041666717,,-0.22308428221052945,-3.2820121121405004,48.41370432035569,2.3980841820858845,2093,116.1001863884298,48.93383448202274,42.08114820180432,0.06774846651958649,0.028383065290361425,-10,,
