Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,TargetRPM,Change,Integral,P,I,D,kp,ki,kd,Mark,
0,1150,,-0.02210915963793242,0.035412988364366724,30.002200273678255,-1.2109189745156472,0,36.33023358861554,0,0,0,0,25.6875,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0,1150,,-0.022140601769357948,0.03633370559048424,29.999843259186996,-1.2113732090323568,0,36.34100639934907,0,0,0,0,25.6875,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.028350000001490117,1150,,-0.0221596951784509,0.037342777722361074,30.001896292255125,-1.2116016611063496,0,36.35034738403674,0,0,0,0,25.6875,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.05391999999992549,1150,,-0.022118373396829594,0.03872350186790967,30.00423783774545,-1.212276800202279,0,36.3734414384502,0,0,0,0,25.6875,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.08053999999910592,1150,,-0.022095339300523265,0.03924583635541528,30.005693430580948,-1.2128895577439471,0,36.39359223481779,0,0,0,0,25.6875,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.1060650000013411,1150,,-0.02207598759709345,0.039341320703775336,30.008698466917114,-1.2132607632424985,0,36.40837640588585,0,0,0,0,25.6875,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.13035999999940395,1150,,-0.022073260920445037,0.03885502939488323,30.007260452933526,-1.2142320715216703,0,36.43577802045577,0,0,0,0,25.6875,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.1561299999989569,1150,,-0.022043499893627527,0.038063017578225805,30.009509582119236,-1.2134997193341746,0,36.41653145525792,0,0,0,0,25.6875,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.182160000000149,1150,,-0.022036156681688734,0.03734603924047326,30.010098597448657,-1.2140164547217833,0,36.43275350512578,0,0,0,0,25.6875,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.20749000000022352,1150,,-0.022019446489050243,0.0370345272020614,30.01106667928436,-1.2142007510177444,0,36.439459700830675,0,0,0,0,25.6875,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
