Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,
0,1523,,-2.1545527210643924,47.39885344291311,29.40605068742726,34.76650429475418,16,1022.3455875161989,3.5100853614200154,0.3433364807635949,0,0.04636284835744164,4.5625,,
0,1523,,-1.6718982298805356,39.824557174103404,29.535267279364646,26.460912734159514,2,781.5301300593447,0.28050703216038947,0.035892030437660725,0,0.05095716165297346,4.5625,,
0.07250999999791384,1523,,-1.3523442027290633,32.53510873099468,29.616281896322434,21.236725891852167,0,628.9528605680232,0.014976514834933941,0.0023811824023517872,0,0.05172900986826168,4.5625,,
0.03811999999731779,1523,,-1.480134500313234,35.73147173474918,29.583981422951663,23.28608155720433,1,688.8950042016702,0.08141361953386554,0.011818001152180247,0,0.051867804987433166,4.5625,,
0.11154999999701977,1523,,-1.2241826504584983,28.853625150768732,29.648127112294183,19.192802520395997,0,569.0306487658607,0.004859272429826386,0.0008539561867828023,0,0.050706627513557964,4.5625,,
0.1483999999985099,1523,,-1.1356776531398418,25.89925161110831,29.669515953879646,17.77518006104798,0,527.3809884043465,0.0011443482073084414,0.00021698700417146287,0,0.04910918705937723,4.5625,,
0.18278999999910592,1523,,-1.07508417437619,23.585121265595713,29.68480430884431,16.7763220184577,0,498.00183614007284,0.00021675843247125325,0.000043525629172637364,0,0.04735950664037699,4.5625,,
0.22036499999836087,1523,,-1.0184651913543057,21.214028973777776,29.700168409085776,15.820892899846461,0,469.88318350754935,0.00006347568566045285,0.00001350882259429338,0,0.045147453065719136,4.625,,
0.26064000000059606,1523,,-0.9803306370998532,19.2742730784686,29.709947903335987,15.20053649274827,0,451.60714730230865,0.000016680436654205987,0.0000036935723346822934,0,0.04267929148952614,4.625,,
0.29779000000283123,1523,,-0.9516034222878735,17.593363557081243,29.718583583941424,14.627331910929428,0,434.7035860050098,0.000005256948859142398,0.0000012093180338019603,0,0.040472092072593314,4.625,,
0.33659499999880793,1523,,-0.9320265057006636,16.285375840647145,29.723782063729868,14.246066464284183,0,423.4469748497938,0.000001505699219110858,3.555815269774837e-7,0,0.038459067623340414,4.625,,
