Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,TargetRPM,Change,Integral,P,I,D,kp,ki,kd,Mark,
0,1150,,-0.021973750112239232,0.02708380483155156,30.001518291015913,-1.2116255715729554,0,36.35060674740863,0,0,0,0,25.75,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0,1150,,-0.021917103971937413,0.025945720124195607,30.003796662650263,-1.2109546908460636,0,36.333238311827806,0,0,0,0,25.75,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.02817500000074506,1150,,-0.021900819451386166,0.0252401338913761,30.004767275244255,-1.21229475335264,0,36.3746219433456,0,0,0,0,25.75,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.05303999999910593,1150,,-0.02191308394511804,0.025012326339755052,30.00539239255972,-1.2115881434236673,0,36.35417766160006,0,0,0,0,25.75,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.07728500000014901,1150,,-0.02187342806150272,0.02574139807302247,30.00440953729312,-1.212718139979097,0,36.38689172523719,0,0,0,0,25.75,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.10329499999992549,1150,,-0.021871985534048233,0.026389189797824984,30.00247430231315,-1.2122019211120112,0,36.369056987377746,0,0,0,0,25.75,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.12923000000044704,1150,,-0.021904370270719842,0.027027005980816404,30.00350907007902,-1.213142539689614,0,36.39853319287603,0,0,0,0,25.75,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.15535500000044702,1150,,-0.021960596462267223,0.027002209344264713,30.00229825178087,-1.2128419210408645,0,36.388045047330884,0,0,0,0,25.75,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.18132000000029802,1150,,-0.021992828512960416,0.026763401051849066,30.0040825503605,-1.213448506751782,0,36.40840916719215,0,0,0,0,25.75,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
0.20683500000089408,1150,,-0.022003966285735865,0.026301112073116886,30.006936499436346,-1.2123802515798214,0,36.379817222326366,0,0,0,0,25.75,,3500,0,0,0,0,0,0.10000000000000002,0.001,0.01,0,
