Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,
0,1523,,-0.8824902662304897,10.368161532555385,29.749910544520457,12.703792133182523,4118,377.93667953836274,380.5968144244089,100.70385729410954,0.027241850534759603,0.027433594286798927,4.375,,
0,1523,,-0.8796413835479415,10.32697892206021,29.751145111127762,12.668893843687329,3628,376.91409914101484,334.2173964635759,88.67203355492816,0.030898986801202243,0.02739875994449488,4.375,,
0.06406500000506639,1523,,-0.8772344311951694,10.295060171487593,29.752193616624226,12.619017058084125,1512,375.4434387636027,138.85732235305218,36.98488454354997,0.07414128399589796,0.027421068284988352,4.375,,
0.03482000000402331,1523,,-0.8785060557971658,10.319758300204544,29.751984658920804,12.636521195209962,2176,375.9615847420144,200.17940659328877,53.24464379270353,0.05155254716671003,0.02744897010498023,4.375,,
0.10046000000461935,1523,,-0.8759294199103407,10.296177330453174,29.751691816359646,12.60476009312009,1307,375.01293770965765,119.89556607476095,31.971047934241252,0.08587621433834332,0.0274555256502235,4.375,,
0.13546000000461936,1523,,-0.8751104915528181,10.320617249931283,29.751802996557807,12.607431578989969,1573,375.09382063069125,144.1070642248229,38.418938489180654,0.07161770524885569,0.02751476212692057,4.375,,
0.1776900000013411,1523,,-0.8745651003269299,10.326357895167899,29.751716933203614,12.580715020486808,2222,374.29787210682645,203.4956013469824,54.36728779716486,0.05074487029112891,0.027588609673476067,4.375,,
0.2115300000011921,1523,,-0.8745732884970385,10.335666685437403,29.75115927441822,12.58575226937654,2627,374.44072035459203,240.63100071042678,64.26411114756732,0.0429523488450071,0.027602945202246213,4.375,,
0.2472200000025332,1523,,-0.8747006421894477,10.388405118317364,29.7518006501941,12.577141786424836,1776,374.1926151789378,162.63401534110068,43.46264697482861,0.06387596774591851,0.02776218636316395,4.375,,
0.2763400000035763,1523,,-0.8751236387923085,10.437604781410423,29.752030915149614,12.597581111755336,1786,374.8036226930496,163.6802286773662,43.670930259768134,0.06376826856702543,0.02784819609376732,4.375,,
