Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,targetThrust,Change,Integral,P,I,D,kp,ki,kd,Mark,
13.950529999999329,1203.519214352585,,-0.12011256883777438,2.173670411328412,29.951837354126845,-0.48897951989374855,0,14.645835049356588,0,0,0,0,23.875,,2,0.014793394341367172,99.51108830211807,-0.043603235377436156,0.24877772075529522,-0.014793394341367172,10,0.10000000000000002,1,0,
13.988529999997466,1203.7095954436215,,-0.12010464130629078,2.189805799849262,29.952062928685486,-0.4875115454708774,0,14.601976488404436,0,0,0,0,23.875,,2,0.016140900401999225,99.32053446020632,-0.04763846047793596,0.24830133615051583,-0.016140900401999225,10,0.10000000000000002,1,0,
14.028979999998585,1203.8941174188922,,-0.1198759258571605,2.203009675695512,29.95191413644944,-0.49038864088760525,0,14.68807846535569,0,0,0,0,23.875,,2,0.013208386316776899,99.11677223197779,-0.05094055705713019,0.24779193057994453,-0.013208386316776899,10,0.10000000000000002,1,0,
14.063124999998138,1204.0777604060982,,-0.11958186672008114,2.2195296411947534,29.951626831738718,-0.4911121493260966,0,14.709607829148387,0,0,0,0,23.875,,2,0.016525608752659515,98.8964843949966,-0.055071959245295066,0.24724121098749155,-0.016525608752659515,10,0.10000000000000002,1,0,
14.103974999999627,1204.2534040490877,,-0.11920780000296244,2.233798277013022,29.951290226214716,-0.4909764719636691,0,14.705378806026827,0,0,0,0,23.875,,2,0.014273510012942303,98.66192304800248,-0.05864033674853064,0.24665480762000624,-0.014273510012942303,10,0.10000000000000002,1,0,
14.133544999998064,1204.4271450099461,,-0.11861717875659256,2.2502802763858547,29.9514032251911,-0.4909322771396716,0,14.70411058887157,0,0,0,0,23.875,,2,0.016487629656944947,98.41087407135142,-0.06276224416276688,0.2460271851783786,-0.016487629656944947,10,0.10000000000000002,1,0,
14.212814999997615,1204.593922321305,,-0.11762367503493404,2.2761184785291415,29.951855513368432,-0.49111651746568663,0,14.70985097136093,0,0,0,0,23.875,,2,0.025847028525070925,98.13397806617527,-0.06922400129403461,0.24533494516543825,-0.025847028525070925,10,0.10000000000000002,1,0,
14.242869999999181,1204.7441862366513,,-0.11724258061576465,2.2849679968991823,29.951998468481698,-0.4915613151150897,0,14.723243757492016,0,0,0,0,23.875,,2,0.00885254138330227,97.84822951961583,-0.07143713663986018,0.24462057379903962,-0.00885254138330227,10,0.10000000000000002,1,0,
14.35827499999851,1205.0777737724893,,-0.11562664115425775,2.3010622546002524,29.950692065765608,-0.48836844152066616,0,14.626972806623332,0,0,0,0,23.875,,2,0.013534944569259633,97.25806786000251,-0.07546207552282225,0.24314516965000632,-0.013534944569259633,10,0.10000000000000002,1,0,
14.293729999998584,1204.7441862366513,,-0.11649281875831657,2.287531932016382,29.951146065815585,-0.48888204375967725,0,14.64257750160054,0,0,0,0,23.875,,2,0.0025648109625886484,97.5599161620938,-0.07207833938050734,0.24389979040523455,-0.0025648109625886484,10,0.10000000000000002,1,0,
14.406299999998883,1205.0777737724893,,-0.1149045625166733,2.309827881095285,29.95132717025884,-0.4897669189132752,0,14.669169225541136,0,0,0,0,23.875,,2,0.008768620850661879,96.94745093706057,-0.07765423073548772,0.24236862734265147,-0.008768620850661879,10,0.10000000000000002,1,0,
14.440099999999628,1205.2319219220471,,-0.11454009102686719,2.312981512776654,29.950995508288095,-0.49083523904542625,0,14.701004039959075,0,0,0,0,23.875,,2,0.0031547089682897322,96.63367930515032,-0.07844290797756015,0.24158419826287586,-0.0031547089682897322,10,0.10000000000000002,1,0,
14.476569999998436,1205.5478542791204,,-0.11435591670260381,2.3083287897756493,29.95098149552466,-0.49074020779804517,0,14.698150882869177,0,0,0,0,23.875,,2,-0.004654312380533376,96.32456198562062,-0.0772793298824268,0.2408114049640516,0.004654312380533376,10,0.10000000000000002,1,0,
14.579389999998734,1205.7160406665826,,-0.11390318934814547,2.305290034874567,29.951536985697544,-0.48767563405503256,0,14.606634790422808,0,0,0,0,23.875,,2,-0.003039792945863873,96.01848445903677,-0.07651938164596084,0.24004621114759198,0.003039792945863873,10,0.10000000000000002,1,0,
14.670254999998956,1206.0458505069105,,-0.11362111511031497,2.307821829906753,29.95090552680128,-0.49109320353565034,0,14.708686143950455,0,0,0,0,23.875,,2,0.002917156661275566,95.40418124273344,-0.07715254662057514,0.23851045310683366,-0.002917156661275566,10,0.10000000000000002,1,0,
14.61702499999851,1205.7160406665826,,-0.11374694499522181,2.3049056694117636,29.951229169252148,-0.4899155717344783,0,14.673573562604549,0,0,0,0,23.875,,2,-0.00038449676281837597,95.71279142921574,-0.07642325745525624,0.2392819785730394,0.00038449676281837597,10,0.10000000000000002,1,0,
14.697449999999256,1206.2042912567356,,-0.11333726509005698,2.3133356378490233,29.95094862556931,-0.4923867622888547,0,14.747450621223896,0,0,0,0,23.875,,2,0.005515691470145523,95.090055364781,-0.07853146948811152,0.23772513841195253,-0.005515691470145523,10,0.10000000000000002,1,0,
14.742979999998584,1206.357969234189,,-0.11295751586724617,2.314792165350084,29.95027826441962,-0.49241563446680514,0,14.747985274031551,0,0,0,0,23.875,,2,0.0014570250537828677,94.77447246177476,-0.07889572575155723,0.23693618115443696,-0.0014570250537828677,10,0.10000000000000002,1,0,
14.769334999999032,1206.5145526645383,,-0.11320187728839454,2.3169156267798963,29.950326311553003,-0.4849737355705308,0,14.525121632870217,0,0,0,0,23.875,,2,0.002124186808504014,94.45676537196003,-0.07942677245368324,0.23614191342990012,-0.002124186808504014,10,0.10000000000000002,1,0,
14.811504999998958,1206.6691436187061,,-0.11395028732950785,2.3231851712897797,29.950811877316365,-0.47826040967245476,0,14.32428755846795,0,0,0,0,23.875,,2,0.0062716861988891814,94.13278659594641,-0.08099469400340553,0.23533196648986607,-0.0062716861988891814,10,0.10000000000000002,1,0,
14.87352999999933,1206.8172092049936,,-0.11473819654258405,2.327833820315685,29.951512509974364,-0.4714075907441564,0,14.119370351470476,0,0,0,0,23.875,,2,0.004650237013755998,93.80415758291903,-0.08215725325684453,0.2345103939572976,-0.004650237013755998,10,0.10000000000000002,1,0,
14.901074999999254,1206.9649121086804,,-0.1152232909277085,2.334528531166968,29.9512229100604,-0.4672130415974265,0,13.993601955371844,0,0,0,0,23.875,,2,0.0066969977779649525,93.46883157211369,-0.08383150270133577,0.23367207893028427,-0.0066969977779649525,10,0.10000000000000002,1,0,
14.946714999999852,1207.1080556871316,,-0.11554373126584322,2.342777761105251,29.950893463156458,-0.46503280415401127,0,13.928147974089693,0,0,0,0,23.875,,2,0.008252047891810221,93.12525351341654,-0.08589451467428832,0.2328131337835414,-0.008252047891810221,10,0.10000000000000002,1,0,
15.02780999999866,1207.3871218268891,,-0.11633183646484863,2.3523237730755393,29.950949385302916,-0.46482802593124783,0,13.922040677537076,0,0,0,0,23.875,,2,0.005030226661730364,92.42402907686964,-0.08828183290107927,0.23106007269217416,-0.005030226661730364,10,0.10000000000000002,1,0,
14.990134999999777,1207.1080556871316,,-0.11591162231119118,2.34729526416256,29.951376291917384,-0.4664016281028447,0,13.969370666471212,0,0,0,0,23.875,,2,0.004519046245433422,92.77715640847396,-0.08702427623564668,0.23194289102118493,-0.004519046245433422,10,0.10000000000000002,1,0,
15.079809999998659,1207.5248698400185,,-0.11692728081593373,2.3606345080957007,29.950950306275317,-0.4649904906124256,0,13.926907077223339,0,0,0,0,23.875,,2,0.008313573983948164,92.06258817128138,-0.09036022639706631,0.23015647042820347,-0.008313573983948164,10,0.10000000000000002,1,0,
15.162549999998882,1207.6563525100657,,-0.11702070056304992,2.367426238236551,29.95102478471482,-0.4636053643400244,0,13.885455757674816,0,0,0,0,23.875,,2,0.006794050209516289,91.6943532154836,-0.09205873894944538,0.22923588303870904,-0.006794050209516289,10,0.10000000000000002,1,0,
15.21295999999903,1207.7867356039455,,-0.11696330667785998,2.376732472934848,29.950837408359426,-0.46211038273408245,0,13.84059293798325,0,0,0,0,23.875,,2,0.009309413726774629,91.31680884595905,-0.09438609238113904,0.22829202211489766,-0.009309413726774629,10,0.10000000000000002,1,0,
15.259234999999403,1207.9113321199525,,-0.11683113814407625,2.3857652806859435,29.950226954380177,-0.45928207889958506,0,13.755602499122116,0,0,0,0,23.875,,2,0.009035893376378556,90.93022858305811,-0.09664506572523368,0.22732557145764531,-0.009035893376378556,10,0.10000000000000002,1,0,
15.300879999998957,1208.0329767323085,,-0.11662360358039126,2.388530530155648,29.950121121238368,-0.45885318026964717,0,13.742708325941356,0,0,0,0,23.875,,2,0.0027661940844811994,90.54088212607269,-0.09733661424635398,0.22635220531518177,-0.0027661940844811994,10,0.10000000000000002,1,0,
15.397434999998659,1208.1592261292928,,-0.11637385830426056,2.390109570120771,29.949930727866295,-0.45793592913795367,0,13.7151493554828,0,0,0,0,23.875,,2,0.001579579368348405,90.14995608971893,-0.09773150908844108,0.22537489022429735,-0.001579579368348405,10,0.10000000000000002,1,0,
15.44811499999836,1208.2852899310603,,-0.11631431209112347,2.3817994673053478,29.950206278554635,-0.45578522239151553,0,13.65086142934279,0,0,0,0,23.875,,2,-0.008312941563247467,89.76734299492841,-0.09565327369762922,0.22441835748732109,0.008312941563247467,10,0.10000000000000002,1,0,
15.494074999997393,1208.4223679564132,,-0.11645828586711676,2.378819387661762,29.950762204480995,-0.45665573154496863,0,13.677187224816667,0,0,0,0,23.875,,2,-0.002981097644781716,89.38771099778268,-0.09490799928643379,0.22346927749445675,0.002981097644781716,10,0.10000000000000002,1,0,
15.536474999997765,1208.5539103322658,,-0.11644426159376065,2.383814043888058,29.950708998155847,-0.4553628862340018,0,13.638441294154934,0,0,0,0,23.875,,2,0.0049963624109019555,89.00308263822603,-0.09615708988915928,0.22250770659556512,-0.0049963624109019555,10,0.10000000000000002,1,0,
15.59377999999933,1208.6752645865613,,-0.116418980085717,2.3920652725847247,29.950850440214886,-0.4556743519017692,0,13.647834363251736,0,0,0,0,23.875,,2,0.008254047332973524,88.61020023133642,-0.09822060172240266,0.22152550057834108,-0.008254047332973524,10,0.10000000000000002,1,0,
15.638074999999255,1208.7903154380842,,-0.11620246921133959,2.400213466072699,29.950334289896475,-0.4528052207522335,0,13.561667729739762,0,0,0,0,23.875,,2,0.008150976927246756,88.20916684751957,-0.10025834595421435,0.22052291711879896,-0.008150976927246756,10,0.10000000000000002,1,0,
15.753489999998362,1208.9024290323216,,-0.1155814619583943,2.408556691046018,29.950056855005272,-0.4553740452959367,0,13.63847854690705,0,0,0,0,23.875,,2,0.008346075035738476,87.79978738866697,-0.10234486471314896,0.21949946847166746,-0.008346075035738476,10,0.10000000000000002,1,0,
15.833114999998362,1209.132556464637,,-0.11513440017616455,2.4094076162008347,29.950298606565035,-0.45839037363736557,0,13.728928568814016,0,0,0,0,23.875,,2,0.00499313078751884,86.98431917008418,-0.1025576686712889,0.21746079792521048,-0.00499313078751884,10,0.10000000000000002,1,0,
15.793330000000074,1208.9024290323216,,-0.11540171109002967,2.404416190494369,29.950415556633196,-0.45687493018119585,0,13.683594016334593,0,0,0,0,23.875,,2,-0.004141914954959081,87.39454984476933,-0.1013093859744092,0.21848637461192336,0.004141914954959081,10,0.10000000000000002,1,0,
15.872470000000671,1209.2424664631033,,-0.1149517847344807,2.4097015813522735,29.950334126285078,-0.4593900585322692,0,13.758885747335123,0,0,0,0,23.875,,2,0.00029406557052569227,86.5737944298285,-0.10263118506392033,0.21643448607457128,-0.00029406557052569227,10,0.10000000000000002,1,0,
15.896969999998808,1209.3559756985435,,-0.11476871126416949,2.409523433139948,29.950362648446603,-0.46020014837196155,0,13.783161334609183,0,0,0,0,23.875,,2,-0.00017820906811305548,86.16344789864092,-0.10258663279689206,0.21540861974660236,0.00017820906811305548,10,0.10000000000000002,1,0,
15.943074999999254,1209.4689758945613,,-0.1144759088048784,2.4116402883087944,29.950130538792816,-0.4601589307766014,0,13.781820045350539,0,0,0,0,23.875,,2,0.002117578290826927,85.75098378916253,-0.1031160273695988,0.21437745947290637,-0.002117578290826927,10,0.10000000000000002,1,0,
15.973604999998585,1209.5781197483736,,-0.114359371207081,2.41082115247582,29.95045477724756,-0.4601773114798433,0,13.782519756992412,0,0,0,0,23.875,,2,-0.000819415651422073,85.33933909533556,-0.10291117345674328,0.21334834773833894,0.000819415651422073,10,0.10000000000000002,1,0,
16.012354999998585,1209.6893763383066,,-0.11433893313116522,2.4163737362477025,29.950420401009758,-0.4586187295284929,0,13.735823753155351,0,0,0,0,23.875,,2,0.005554480545659324,84.92213992096293,-0.10429979359315811,0.21230534980240737,-0.005554480545659324,10,0.10000000000000002,1,0,
16.048254999998957,1209.7918274139702,,-0.114363992246384,2.416511192652649,29.95024639972104,-0.45304804120214004,0,13.568900464915064,0,0,0,0,23.875,,2,0.00013750336033080401,84.50480324322997,-0.10433416943324081,0.21126200810807497,-0.00013750336033080401,10,0.10000000000000002,1,0,
16.082489999998362,1209.8986177492848,,-0.11506836715928398,2.420363262678212,29.949881945995102,-0.4445200252105792,0,13.313322277687615,0,0,0,0,23.875,,2,0.003853385900426165,84.08361317959658,-0.10529751590834735,0.2102090329489915,-0.003853385900426165,10,0.10000000000000002,1,0,
16.11920499999821,1209.999675880425,,-0.11579956725940238,2.4236757592647877,29.94947877680238,-0.4397271498304445,0,13.169598941430698,0,0,0,0,23.875,,2,0.0033136281420671487,83.65910948782113,-0.10612592294386414,0.20914777371955287,-0.0033136281420671487,10,0.10000000000000002,1,0,
16.151809999998658,1210.0993841030586,,-0.11698253361882927,2.4234569743811414,29.94938139480084,-0.4390286080875778,0,13.148635226843414,0,0,0,0,23.875,,2,-0.0002188596210017657,83.23482465566667,-0.1060712080386137,0.2080870616391667,0.0002188596210017657,10,0.10000000000000002,1,0,
16.20257999999821,1210.2016188162802,,-0.11818328576938558,2.431368283314706,29.949370203884097,-0.4379790472050109,0,13.117196626287301,0,0,0,0,23.875,,2,0.007914011452596625,82.80262581205962,-0.10804971090176285,0.2070065645301491,-0.007914011452596625,10,0.10000000000000002,1,0,
16.236455000000074,1210.292661658456,,-0.1188675654438876,2.437699109933715,29.94928090136048,-0.43279959792294,0,12.962036732190002,0,0,0,0,23.875,,2,0.006332989242106013,82.36409397921047,-0.10963295821228936,0.2059102349480262,-0.006332989242106013,10,0.10000000000000002,1,0,
16.298734999999404,1210.3826059459495,,-0.11940631461195544,2.4462489942558996,29.948396136995243,-0.43212985982710905,0,12.941596224726489,0,0,0,0,23.875,,2,0.008552804979853335,81.91700934138146,-0.11177115945725269,0.2047925233534537,-0.008552804979853335,10,0.10000000000000002,1,0,
16.353789999999105,1210.4670745048659,,-0.11941606207353456,2.4544185049890017,29.94833169893652,-0.42939228495804316,0,12.859582578887748,0,0,0,0,23.875,,2,0.00817230145438863,81.46175240209806,-0.11381423482084985,0.2036543810052452,-0.00817230145438863,10,0.10000000000000002,1,0,
16.393355000000447,1210.5487423495958,,-0.11938613475746024,2.4621682520219594,29.94858599263337,-0.4290626610362849,0,12.849820000273281,0,0,0,0,23.875,,2,0.007752394362120274,80.99874306845254,-0.11575233341137992,0.2024968576711314,-0.007752394362120274,10,0.10000000000000002,1,0,
16.434044999999927,1210.6277344794935,,-0.11948567701766605,2.4674897609317217,29.948289839901843,-0.4277178352700921,0,12.80941770036411,0,0,0,0,23.875,,2,0.005323326747901369,80.53041040805913,-0.11708316509835526,0.20132602602014785,-0.005323326747901369,10,0.10000000000000002,1,0,
16.493969999998807,1210.7066540136673,,-0.11940216721452307,2.472442225846059,29.94889861729123,-0.42530306521815797,0,12.737358381841814,0,0,0,0,23.875,,2,0.004954156686306277,80.0571235909794,-0.11832170426993183,0.20014280897744854,-0.004954156686306277,10,0.10000000000000002,1,0,
16.568144999999554,1210.7835209616885,,-0.1195766118762312,2.48225582120661,29.948946343812263,-0.42511618096154113,0,12.73178169350358,0,0,0,0,23.875,,2,0.009816947704450296,79.57401982619523,-0.1207759411960444,0.1989350495654881,-0.009816947704450296,10,0.10000000000000002,1,0,
16.6293049999997,1210.7835209616885,,-0.119638800564775,2.485606958194944,29.948678664624282,-0.4282728261347968,0,12.826205250701532,0,0,0,0,23.875,,2,0.003352281743464136,79.08756377966759,-0.12161401163191043,0.197718909449169,-0.003352281743464136,10,0.10000000000000002,1,0,
16.7045,1210.99876090508,,-0.11917400900425318,2.4863102087176503,29.94900004354633,-0.42568250052876255,0,12.748765226872822,0,0,0,0,23.875,,2,0.00010980528675164081,78.11335451039007,-0.12178988432053506,0.19528338627597522,-0.00010980528675164081,10,0.10000000000000002,1,0,
16.668205000000075,1210.8518631223535,,-0.11941456128864175,2.4862004409277962,29.948941345787595,-0.427612984409276,0,12.806556188770593,0,0,0,0,23.875,,2,0.0005936854677468517,78.6005140476722,-0.12176243299884715,0.19650128511918055,-0.0005936854677468517,10,0.10000000000000002,1,0,
16.740574999999254,1211.0721446017487,,-0.11904130110848227,2.4903659297775116,29.94903673434254,-0.4250412162178234,0,12.729574998117224,0,0,0,0,23.875,,2,0.004057106502326935,77.6221378666056,-0.12280416094611679,0.19405534466651403,-0.004057106502326935,10,0.10000000000000002,1,0,
16.771884999999777,1211.1393386789669,,-0.11900597910286353,2.491763102624,29.94915536850717,-0.4253468664242297,0,12.738779388046922,0,0,0,0,23.875,,2,0.0013976501235410943,77.1295235726976,-0.12315357347700207,0.19282380893174403,-0.0013976501235410943,10,0.10000000000000002,1,0,
16.818099999999628,1211.2076112642978,,-0.1188870904295331,2.497561950728831,29.948898923574717,-0.4256948050292533,0,12.749090688111952,0,0,0,0,23.875,,2,0.005800829002998054,76.63110844978658,-0.12460378072775158,0.1915777711244665,-0.005800829002998054,10,0.10000000000000002,1,0,
16.85667999999784,1211.2687844256916,,-0.11868714091368143,2.5027042153343,29.949113797849684,-0.42736881399410453,0,12.799317243961491,0,0,0,0,23.9375,,2,0.00514402121339419,76.12754930566219,-0.12588978603110013,0.1903188732641555,-0.00514402121339419,10,0.10000000000000002,1,0,
16.906219999998807,1211.3280694917112,,-0.11828949271605055,2.502023364763384,29.948977933670502,-0.427192888041116,0,12.793990377364356,0,0,0,0,23.9375,,2,-0.0006810831508397008,75.62467124468863,-0.1257195152433902,0.18906167811172161,0.0006810831508397008,10,0.10000000000000002,1,0,
16.98633499999903,1211.4564606409328,,-0.11770742933169137,2.500193369637588,29.94884966436677,-0.426696307355781,0,12.779063561338722,0,0,0,0,23.9375,,2,-0.000007917272301760647,74.62256844598082,-0.12526186017943797,0.18655642111495208,0.000007917272301760647,10,0.10000000000000002,1,0,
16.94715499999933,1211.3280694917112,,-0.11792033250720652,2.5002012842062573,29.948901822228265,-0.4256055823809419,0,12.746419801719114,0,0,0,0,23.9375,,2,-0.001822702983507174,75.12361588669857,-0.1252638394975134,0.18780903971674648,0.001822702983507174,10,0.10000000000000002,1,0,
17.02749499999918,1211.5177631191407,,-0.11757627032507739,2.494415276607609,29.948505030853482,-0.42475010265123014,0,12.7206305861059,0,0,0,0,23.9375,,2,-0.00578006683817156,74.12730107210123,-0.12381684346989508,0.18531825268025312,0.00578006683817156,10,0.10000000000000002,1,0,
17.106139999998735,1211.5850445951892,,-0.1176455784225992,2.4997293808087933,29.94828563108598,-0.42680339628508723,0,12.782030020263374,0,0,0,0,23.9375,,2,0.005315919509860212,73.6267177787118,-0.12514582334736013,0.1840667944467795,-0.005315919509860212,10,0.10000000000000002,1,0,
17.15989999999851,1211.6386496467787,,-0.11800419055429207,2.498209478002152,29.94865168006154,-0.42622802309645635,0,12.764954599996997,0,0,0,0,23.9375,,2,-0.0015204220084945597,73.12765490733085,-0.12476571784523649,0.18281913726832716,0.0015204220084945597,10,0.10000000000000002,1,0,
17.200019999999554,1211.6982234882103,,-0.11832432725524461,2.49776098692377,29.94902414080325,-0.42783143304416593,0,12.813133916434175,0,0,0,0,23.9375,,2,-0.0004486442838360638,72.62904068023374,-0.12465355677427747,0.1815726017005844,0.0004486442838360638,10,0.10000000000000002,1,0,
17.2336799999997,1211.7555911774202,,-0.11840040304528138,2.4997286304286024,29.949164272679127,-0.4237494006538003,0,12.690940410629988,0,0,0,0,23.9375,,2,0.0019683156558087944,72.12845813748082,-0.12514563568822967,0.18032114534370208,-0.0019683156558087944,10,0.10000000000000002,1,0,
17.282664999999106,1211.8087983714197,,-0.11926727349738914,2.506058454110583,29.948739633500814,-0.41690809826712716,0,12.485872086100164,0,0,0,0,23.9375,,2,0.006331985962471975,71.62154360876544,-0.12672863217884767,0.17905385902191362,-0.006331985962471975,10,0.10000000000000002,1,0,
17.33724499999918,1211.8547916123002,,-0.1201008827784183,2.5120613587242335,29.94838229705701,-0.41099564414586887,0,12.308654673305682,0,0,0,0,23.9375,,2,0.006004955217932206,71.10862412483212,-0.12822987098333072,0.17777156031208033,-0.006004955217932206,10,0.10000000000000002,1,0,
17.42764999999851,1211.8983283464108,,-0.12270849267880474,2.5419408288736967,29.948023113042446,-0.4013154593099726,0,12.018604651036304,0,0,0,0,23.9375,,2,0.029889677036520013,70.56581496386228,-0.13570229024246072,0.17641453740965574,-0.029889677036520013,10,0.10000000000000002,1,0,
17.517019999999555,1211.9091509165416,,-0.12328140492379985,2.562233959471051,29.94807623026838,-0.3985880012363021,0,11.936943845495083,0,0,0,0,23.9375,,2,0.020300062771553495,70.00270574012089,-0.1407773059353491,0.17500676435030224,-0.020300062771553495,10,0.10000000000000002,1,0,
17.58670999999903,1211.9230803121848,,-0.12320294013147742,2.5785095980122787,29.947221589346434,-0.39752429209512674,0,11.904748062520838,0,0,0,0,23.875,,2,0.01628119833206565,69.42331531804743,-0.1448476055183655,0.1735582882951186,-0.01628119833206565,10,0.10000000000000002,1,0,
17.61827499999851,1211.9355097966295,,-0.12304546798145238,2.5838954263051783,29.947380183027015,-0.39763909068168535,0,11.908249024277586,0,0,0,0,23.875,,2,0.0053876681026689965,68.8385372278713,-0.14619452254403276,0.17209634306967828,-0.0053876681026689965,10,0.10000000000000002,1,0,
17.667374999998138,1211.9560239490525,,-0.12284828964892575,2.592909161272997,29.94756484949893,-0.39601167909028545,0,11.859585440715284,0,0,0,0,23.875,,2,0.009016814077800195,68.24474232361737,-0.1484487260634828,0.17061185580904348,-0.009016814077800195,10,0.10000000000000002,1,0,
17.699894999999554,1211.9691702647203,,-0.12273516407770918,2.597637117287365,29.947701494487927,-0.3951508570953346,0,11.833859913582137,0,0,0,0,23.875,,2,0.004729571093645468,67.6462178482698,-0.14963111883689417,0.16911554462067452,-0.004729571093645468,10,0.10000000000000002,1,0,
17.7495,1211.9839251194105,,-0.12272632135134548,2.601444132563296,29.947376468519547,-0.3944895416440435,0,11.81392681650789,0,0,0,0,23.875,,2,0.0038083157600010686,67.04388505716223,-0.15058319777689444,0.1676097126429056,-0.0038083157600010686,10,0.10000000000000002,1,0,
17.780694999998435,1211.9971433185165,,-0.1227235462030965,2.608772745054739,29.947262016899657,-0.39520073996584637,0,11.83518010902983,0,0,0,0,23.875,,2,0.007331115960198975,66.43422115009446,-0.15241597676694418,0.1660855528752362,-0.007331115960198975,10,0.10000000000000002,1,0,
17.862079999998212,1212.0034817786648,,-0.12262401982373966,2.6235334914284842,29.947570248165505,-0.3952398491251383,0,11.836473146549416,0,0,0,0,23.875,,2,0.014765788674373947,65.80979145435231,-0.15610742393553767,0.1645244786358808,-0.014765788674373947,10,0.10000000000000002,1,0,
17.94952500000037,1211.9971330446908,,-0.12271021465574922,2.639272240149678,29.94675603674121,-0.39835332365731246,0,11.929389799990547,0,0,0,0,23.875,,2,0.01574412510939016,65.16961763350076,-0.1600434552128852,0.16292404408375194,-0.01574412510939016,10,0.10000000000000002,1,0,
17.990199999999255,1211.9842695084521,,-0.12270676114264228,2.639462612656914,29.94658434736698,-0.3977154044007014,0,11.910217904132773,0,0,0,0,23.875,,2,0.00019043753886727188,64.52925337511036,-0.16009106459760203,0.16132313343777593,-0.00019043753886727188,10,0.10000000000000002,1,0,
18.07967999999784,1211.9853111397535,,-0.12223436310977948,2.6359649592875676,29.948195228545952,-0.3992736163350563,0,11.95752421160982,0,0,0,0,23.875,,2,-0.0034988481747673106,63.892387964894716,-0.1592163525539102,0.15973096991223681,0.0034988481747673106,10,0.10000000000000002,1,0,
18.112439999997616,1211.9893246052868,,-0.12215038505289527,2.632744326890617,29.948252886498356,-0.40019306758471873,0,11.985083191450684,0,0,0,0,23.875,,2,-0.0032217325714500866,63.25874428725052,-0.15841091941104768,0.15814686071812634,0.0032217325714500866,10,0.10000000000000002,1,0,
18.15156499999948,1211.9922822791652,,-0.12213639104242363,2.6295183544025615,29.948074641616444,-0.3993797673636508,0,11.960655083358024,0,0,0,0,23.875,,2,-0.0032270744867415324,62.62832768409307,-0.1576041507893623,0.15657081921023272,0.0032270744867415324,10,0.10000000000000002,1,0,
18.18905999999866,1211.9944760220726,,-0.12199263069296135,2.629370233913024,29.94815288536481,-0.39788649245918917,0,11.91596550718935,0,0,0,0,23.875,,2,-0.00014817108779441313,61.99805925202342,-0.1575671080174137,0.15499514813005857,0.00014817108779441313,10,0.10000000000000002,1,0,
18.248265000000597,1211.992052233273,,-0.12154810350539841,2.620036451290583,29.94831038902111,-0.3963798279128181,0,11.87090611827985,0,0,0,0,23.875,,2,-0.0093369710613449,61.377127791015106,-0.15523286525207747,0.1534428194775378,0.0093369710613449,10,0.10000000000000002,1,0,
18.285009999999776,1211.9995991585597,,-0.12156596658263369,2.6151260056127077,29.94803571669501,-0.3971964180762635,0,11.895252515091263,0,0,0,0,23.875,,2,-0.004912123095988097,60.761108453102786,-0.15400483447808044,0.151902771132757,0.004912123095988097,10,0.10000000000000002,1,0,
18.36614999999851,1212.0024092183103,,-0.12153392117226963,2.622724834416663,29.948362326953955,-0.3957648255481687,0,11.85250839178028,0,0,0,0,23.9375,,2,0.0076014245791475865,60.137487690611316,-0.15590519062286734,0.1503437192265283,-0.0076014245791475865,10,0.10000000000000002,1,0,
18.47781000000052,1211.9892463223348,,-0.12203341450180721,2.625214411846894,29.947754981782932,-0.39590743832368,0,11.856538958382908,0,0,0,0,23.9375,,2,0.0024904278748847375,59.511376500244964,-0.15652779759158852,0.14877844125061243,-0.0024904278748847375,10,0.10000000000000002,1,0,
18.50246499999985,1211.9790065381192,,-0.12226478255744294,2.626082516935079,29.947972563391215,-0.39525336575578507,0,11.837036953242285,0,0,0,0,23.9375,,2,0.0008684016346278689,58.884396908243986,-0.1567448980002455,0.14721099227061,-0.0008684016346278689,10,0.10000000000000002,1,0,
18.546334999999033,1211.968604230755,,-0.12246734267653198,2.6313456296669777,29.94850672978574,-0.39497659519413153,0,11.828959219279307,0,0,0,0,23.9375,,2,0.005264910621785912,58.25215240562122,-0.15806112565569197,0.14563038101405307,-0.005264910621785912,10,0.10000000000000002,1,0,
18.575730000000448,1211.950908575492,,-0.12264734666049576,2.630768536399238,29.948861253362715,-0.39541731268468716,0,11.842298234771237,0,0,0,0,23.9375,,2,-0.000577290403959374,57.62048519340241,-0.15791680305470213,0.14405121298350604,0.000577290403959374,10,0.10000000000000002,1,0,
18.61649499999918,1211.9376202758247,,-0.12296202240554449,2.6335742203160946,29.948934248361894,-0.39541483845162406,0,11.84225299761433,0,0,0,0,23.9375,,2,0.002806642344121535,56.98601133883948,-0.1586184636407325,0.14246502834709873,-0.002806642344121535,10,0.10000000000000002,1,0,
18.66265499999933,1211.918660198187,,-0.12309894638325064,2.6320783935241256,29.948656540360794,-0.39545155493552264,0,11.843242797115586,0,0,0,0,23.9375,,2,-0.0014963377694074964,56.35303382204596,-0.15824437919838064,0.14088258455511493,0.0014963377694074964,10,0.10000000000000002,1,0,
