Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,
0.41385800000075246,1000,,0.16325732599641146,-3.944516496884056,48.49865776714479,0.05508541047970469,0,2.671568476615606,0,0,0,0,0,,
0.36673799999952317,1000,,0.16339071049939496,-3.9546334575644235,48.49868487536273,0.05603065076153688,0,2.7174128201988594,0,0,0,0,0,,
1.1455684999996794,1000,,0.1656748461252092,-4.001166602604866,48.49866998811789,0.0538551066272809,0,2.611901053110693,0,0,0,0,0,,
2.0173017499997283,1000,,0.16608874596737497,-3.987209554919658,48.49876748379123,0.05574274878249158,0,2.703454557693488,0,0,0,0,0,,
2.904087249999866,1000,,0.1642713112425896,-3.9432218841162197,48.498607389608765,0.05745084805404467,0,2.7862860707081007,0,0,0,0,0,,
3.7412139999995007,1000,,0.16442282349939707,-3.9802624139896547,48.498576596771564,0.05762888853200765,0,2.794919153322563,0,0,0,0,0,,
4.5546994999996375,1000,,0.1645547522329033,-3.9356365556685615,48.49893217564893,0.0566762840735056,0,2.748739290890094,0,0,0,0,0,,
5.3493112499997,1000,,0.16418093463291222,-3.936827936520237,48.49872157846935,0.05551952815163945,0,2.692626143919932,0,0,0,0,0,,
6.109717499999329,1000,,0.16520213728712937,-3.9736296709741805,48.49911812170664,0.055378061496017796,0,2.6857871831260143,0,0,0,0,0,,
6.948312999999803,1000,,0.1647789943429705,-3.946732232121055,48.498922531220344,0.055172896190587316,0,2.67582601552957,0,0,0,0,0,,
7.792461749999317,1020.2597623333329,,0.16321274136229705,-3.910897516692359,48.49878334627654,0.05530052753493575,0,2.6820083151767102,0,0,0,0,0,,
8.5924014999995,1107.8780714166674,,0.16486802115801566,-3.9436962866025023,48.49901714198967,0.05549809747927527,0,2.691603144807998,0,0,0,0,0,,
9.363567249999939,1118.3949335833336,,0.16620393862469396,-3.9470596319814995,48.49877867467585,0.05716530261329572,0,2.772447441340211,0,0,0,0,0,,
10.209445999999625,1129.8901138333363,,0.166459947573334,-3.9648743951185823,48.49907999871293,0.05874128195713215,0,2.848898077598391,0,0,0,0,0,,
11.079705499999504,1141.9007221666702,,0.16668867035452495,-3.9568089197424117,48.49900144358974,0.05767637941954451,0,2.7972469039320758,0,0,0,0,0,,
11.92109824999962,1153.2417663333376,,0.16712482680937832,-3.933460298810753,48.49905504371262,0.05773421892270218,0,2.8000558812663905,0,0,0,0,0,,
12.795195999999624,1165.1933927500022,,-0.061693529411679784,-4.677906484924978,48.478842810370864,1.4557998534810475,824,70.57069045701584,5.349581658778496,7.500950539224645,3034.2151657205545,0.06035167892908075,0,,
13.715381249999442,1177.9925130833315,,0.04046577395422181,-4.38974088657122,48.48275192131825,1.2576438773748415,1829,60.97397610136737,7.741298872484568,12.781960974921411,0.5811033632912539,0.07254963095869196,0,,
14.610779749999569,1190.1978509166688,,0.0036949333583247397,-3.071740723624743,48.47935930828675,1.506801792545439,2007,73.04874809627408,1.757714934446866,2.4633850191238604,3.086049230223806,0.042219450477949644,0,,
15.508095249999965,1202.2308076666654,,-0.03241979553883456,-2.3039956382036606,48.47622859326424,1.726299556044609,2072,83.68425454809825,7.080062775831749,8.166808446229293,0.4725563907183481,0.027854854019911734,0,,
16.387396499999802,1214.395172833339,,-0.0818076587328262,-1.5467860955936799,48.47085067171257,2.0802919654772154,2155,100.83345880332254,18.476199072702748,18.284018022163046,0.08557580695058596,0.01539865626958338,0,,
17.140568749999993,1224.8083664999997,,-0.10294566520327955,-1.0693557631683719,48.46813080548537,2.2505521628942406,2191,109.08000287629277,23.623271446000004,21.634330581728385,0.04560447317441295,0.009822826679703231,0,,
17.99527274999972,1236.5510944999974,,-0.14522160878154328,-0.38797384848549576,48.46364871670688,2.582313697510922,2254,125.14830847222251,34.28767815949495,27.379453658233007,0.011634766510509527,0.0031325797513415583,0,,
18.86331824999936,1248.2398801666718,,-0.17937053777152828,0.16083732659411643,48.459302033255256,2.878367544580189,2302,139.48364201806137,43.249751124219365,31.000408842869113,0.004289371235593922,0.001337404863786864,0,,
19.765637749999577,1260.4713418333324,,-0.2515939707182293,1.2878196688645625,48.45036566402856,3.5381158708264357,2400,171.42278176770884,63.29212276272508,36.85898996442423,0.01991629211932344,0.007429964667609497,0,,
20.678367249999383,1273.0684654166646,,-0.28710065568392756,2.2048099378485926,48.445050728472815,3.9373534842952234,2460,190.74511627824614,73.96637389835898,38.76774353809016,0.029734880549902375,0.011535457873805987,0,,
