Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,
0,1581,,-1.251856410307285,17.99306404617416,29.643420416968837,19.30502647995016,3531,572.2670161058786,462.9569572196713,80.89876651811379,0.03886552251905466,0.031441728318734964,5.625,,
0,1581,,-1.255377644370925,17.998925948049685,29.641960035089898,19.386679007383744,3535,574.6591643499852,464.73003367835094,80.87055119081265,0.03872985312695996,0.031321045699164704,5.625,,
0.071589999999851,1581,,-1.2532815919345666,17.997656842089388,29.64456532502406,19.325640923869358,3534,572.9002248156036,463.82392343397527,80.9606809952403,0.038802778237141386,0.03141499350586256,5.625,,
0.03587999999895692,1581,,-1.2543840529846668,17.99205318466357,29.644167518064187,19.310389103505685,3540,572.4404094233238,464.96426530306667,81.22492012251048,0.03869556120175436,0.03143043867708213,5.625,,
0.10467500000074506,1581,,-1.2523372348182034,17.970206423033005,29.645184485059715,19.311291281884294,3535,572.4867926961853,463.61587140220325,80.98280647117757,0.03876098194973833,0.03138973099868466,5.625,,
0.1414050000011921,1581,,-1.2511350420008738,17.921695559337618,29.645659181636063,19.235663552365278,3537,570.2539258060399,463.41064251773275,81.26391096084315,0.038673465637233034,0.031427570680913314,5.625,,
0.17863500000163912,1581,,-1.249107905012902,17.872995640999033,29.64571065765418,19.25303356033817,3539,570.7698622118909,462.9801656661932,81.11503362704141,0.03860423613456778,0.03131383912201713,5.625,,
0.21239000000059605,1581,,-1.2475498617694427,17.82008750553296,29.644463899391,19.319268890404857,3545,572.7093691842343,463.1101894337836,80.86303705724886,0.038479152288401354,0.03111541117428521,5.625,,
0.24528500000014902,1581,,-1.2466193998793467,17.78412241306626,29.643555041047936,19.365062984275248,3545,574.0493104477233,462.8278104766365,80.62509649487414,0.0384249217754472,0.03098013025953421,5.625,,
0.278839999999851,1581,,-1.246392810655785,17.785029362430247,29.646265605872635,19.229834263349034,3545,570.0927741281556,462.749369426247,81.1708883933726,0.038433395132405096,0.031196728268708437,5.625,,
0.314179999999702,1581,,-1.2462814003715172,17.79947764090725,29.647591517613122,19.13790303031469,3542,567.3927315464603,462.32617417036937,81.48256903296485,0.03849982682215188,0.03137064796793182,5.625,,
0.35157000000402333,1581,,-1.2454348696769908,17.795967878524632,29.647828916647526,19.11871390160733,3541,566.8283588611848,461.80241870725894,81.47129752559778,0.038535891449727695,0.03139569077714904,5.625,,
0.3825150000005961,1581,,-1.244650892309777,17.79909598337932,29.648882881431803,19.085096896495635,3541,565.8518026649766,461.49807625506764,81.55811717512658,0.038568082727048786,0.03145540210272621,5.625,,
0.4191150000020862,1581,,-1.2444139788047068,17.80333829454591,29.648766454221963,19.061972281545668,3539,565.1639643324,461.2397103452222,81.6116630666751,0.03859888447423731,0.03150119154460972,5.625,,
0.44924500000104306,1581,,-1.2439424620514867,17.799682742014312,29.647520864724264,19.13219552184871,3539,567.2221659219938,460.9594551845358,81.26612161484684,0.038614421597857385,0.03138044281658447,5.625,,
0.48369999999925495,1581,,-1.2437032282369282,17.79063404980586,29.64738055694702,19.135233927181478,3539,567.3095622853531,460.8938774565269,81.24204280990071,0.03860028288504209,0.03135965834620867,5.625,,
