Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,
0,1581,,-0.926244566064433,5.668762583344733,29.701321853156696,15.760932593816447,3843,468.1205316748501,372.72660212663766,79.62193001727348,0.015208902587046129,0.012109621774253164,5.625,,
0,1581,,-0.9272106700207281,5.660474588546481,29.70110837469988,15.830379410358079,3840,470.1798144796629,372.85209091973024,79.29989324028234,0.01518155516999662,0.012038957042021882,5.625,,
0.06756499999761581,1581,,-0.9288725783078411,5.597741433803805,29.699848898198866,15.92526003772256,3843,472.97781678488485,373.83435607308525,79.03845440664904,0.014973854978458528,0.011835103540066689,5.625,,
0.03379499999806285,1581,,-0.9278448952087468,5.625461125450056,29.70118619870082,15.858647707172134,3842,471.0206484103194,373.2594763752058,79.2448224159483,0.015071180992054069,0.011943130613139402,5.625,,
0.10527499999850988,1581,,-0.9293495702540915,5.5485714332895615,29.70040088899885,15.932655904949891,3848,473.20626760348654,374.5058430354965,79.1421983762282,0.01481571392402456,0.011725481704605977,5.625,,
0.13978999999538064,1581,,-0.9287496529774939,5.530561613028101,29.700552095240788,15.910725731806453,3849,472.55733847060566,374.37305260482884,79.22277830166759,0.014772862455102797,0.011703472071616377,5.625,,
0.1760949999988079,1581,,-0.9283982104411896,5.523113783956871,29.699420842191206,15.967635029264153,3850,474.2295125886302,374.2933942897159,78.92663454170054,0.014756108091188467,0.011646499505710624,5.625,,
0.20703500000014902,1581,,-0.9267884966680884,5.510602270728292,29.699949234134294,15.939619857010173,3851,473.4059005646011,373.7675378330676,78.95286843431796,0.014743394524511764,0.01164033288169021,5.625,,
0.2493699999973178,1581,,-0.92337557070548,5.5073190677696635,29.70207580249894,15.76677009545176,3851,468.3058005356816,372.406332766999,79.5220414398058,0.014788467819142568,0.011760091507450898,5.625,,
0.2846899999976158,1581,,-0.9222214692026605,5.502832992747891,29.70179771163301,15.7774329222639,3846,468.61812106594124,371.47365139934277,79.27001426115811,0.014813521691292762,0.011742680757267521,5.625,,
0.31711999999731777,1581,,-0.9219201408740805,5.51819693678159,29.701368459764907,15.83853016615476,3844,470.426020326064,371.0876517000339,78.88331760280263,0.014870332956382461,0.011730211974577404,5.625,,
0.35203500000014903,1581,,-0.9223888184350872,5.556621002786254,29.704193910467374,15.707032438288303,3840,466.56473730491695,370.94779745530184,79.50617948498623,0.014979522835570443,0.011909646311643138,5.625,,
0.3852799999974668,1581,,-0.9227926555992445,5.626593047313802,29.70307633711428,15.757776511928965,3835,468.0544386370124,370.6248632705618,79.1841360055962,0.015181369640617724,0.012021236383739033,5.625,,
0.42716499999910595,1581,,-0.9238259617815403,5.699368166269214,29.70132543780173,15.860800525847372,3833,471.0867981222496,370.80159747784217,78.7119484043824,0.0153703980916905,0.012098339815479602,5.625,,
0.4614699999988079,1581,,-0.9250845062727528,5.714993116149119,29.701024922699965,15.890110597125316,3836,471.95257086967786,371.60569627756297,78.73793241401283,0.015379185985029752,0.012109253066718062,5.625,,
0.49445499999821185,1581,,-0.9253852060461789,5.678075494672325,29.700692019319643,15.877448190517326,3842,471.57119875925906,372.3454004536011,78.95846935378394,0.01524948471971224,0.012040759719023953,5.625,,
0.5314949999973178,1581,,-0.9252396436359875,5.638919348724831,29.70033869718764,15.878453367010087,3847,471.5954429876991,372.7657246696029,79.04353831496331,0.015127247425236936,0.01195711161456646,5.625,,
0.567574999999255,1581,,-0.9252700124096449,5.64895669280477,29.700277446466757,15.876934323780214,3847,471.54935441560343,372.708295791183,79.03908515643812,0.015156509142929587,0.011979566168223444,5.625,,
0.6326750000007451,1581,,-0.9259231725321648,5.616343596788356,29.70006765187778,15.91190329779028,3847,472.5846044145085,373.01554650238205,78.93095606965785,0.015056593885832827,0.0118843135056135,5.625,,
0.6672299999967217,1581,,-0.9255061130153361,5.641988904084677,29.699889810159583,15.939882699274703,3846,473.4127597553278,372.78511014962004,78.74420417867174,0.015134694896532276,0.011917695051144388,5.625,,
0.7092149999961257,1581,,-0.9251817259620763,5.662888038089544,29.698708608319066,16.01557883247825,3841,475.64200893933446,372.1092819649444,78.23305657856746,0.015218346632436415,0.011905777731276495,5.625,,
0.7519099999964237,1581,,-0.9261784213883719,5.708417349426676,29.697205174379807,16.097621401399476,3837,478.0543655768476,372.1909347322628,77.85535736780817,0.01533733580462687,0.011940937601393043,5.625,,
0.8101899999976158,1581,,-0.927294700609776,5.789879519125335,29.696170128197366,16.159177814540524,3835,479.8656935123879,372.38171074924287,77.60123630084627,0.015548238143801232,0.012065625022589507,5.625,,
0.8399949999973177,1581,,-0.9292570747206348,5.866221527978032,29.694630212178343,16.231935664182902,3825,482.0013271757808,372.2424440370967,77.22851018236798,0.01575914198380188,0.012170550571614265,5.625,,
0.8743649999983609,1581,,-0.9303916427744732,5.878009132014369,29.698468041582366,15.97893214969753,3825,474.5498057864051,372.63269575662895,78.52341128643322,0.015774271015266385,0.012386495706754248,5.625,,
0.9081950000002981,1581,,-0.9312237014602966,5.829990620004354,29.697017854561974,16.06791635023271,3830,477.16919873846905,373.4930798129388,78.27267158072499,0.015609367174685702,0.01221786870447123,5.625,,
0.9371449999995529,1581,,-0.9315006392142755,5.760108554966376,29.699375324764638,15.938671008431827,3832,473.3685724573617,373.8296828652043,78.97222262233657,0.01540837664579824,0.0121683375072079,5.625,,
0.9878649999983609,1581,,-0.9316495549717303,5.70132777632756,29.698733795429725,16.026596082996658,3833,475.9696107157945,373.9529909483985,78.56656864836881,0.01524610823908153,0.011978344095862608,5.625,,
1.0215999999977647,1581,,-0.9323327664484886,5.69413119199014,29.700433052621204,15.89800487505696,3839,472.1776294618748,374.85710172133236,79.38900073443645,0.015190138230922834,0.012059298951709237,5.625,,
1.0666199999973178,1581,,-0.9332371901532472,5.7076548731041745,29.699901605119635,15.926042916562123,3840,473.0019075808076,375.2617370453136,79.33619950173329,0.015209797082016288,0.01206687495679725,5.625,,
1.0994499999955296,1581,,-0.9346239144183415,5.765606212767019,29.69987640494898,15.948113866744526,3839,473.65701073436543,375.69897557409854,79.31878280268856,0.015346345312644795,0.012172534306687303,5.625,,
1.133620000001043,1581,,-0.9356278420345909,5.82176836609059,29.700334831805577,15.976795002706206,3836,474.51616111949244,375.8466329476897,79.20628710747835,0.01548974463448463,0.012268851607405117,5.625,,
1.1703449999988078,1581,,-0.935677418739375,5.859403568633732,29.699889683024374,16.002210296839102,3836,475.26388050067806,375.9084332054857,79.09467742624918,0.015587316088305901,0.012328737379455394,5.625,,
1.2050999999977647,1581,,-0.9351678672559156,5.826401526503953,29.69941168403145,15.98916632643141,3839,474.8688332131392,375.9269223763594,79.16437047104102,0.015498761008318656,0.012269496583046631,5.625,,
1.2410199999958276,1581,,-0.9352613083845032,5.799938126480751,29.698849168709096,16.01171856520913,3840,475.52961459996516,376.11942253611704,79.09484730041976,0.015420469614072669,0.012196796894258406,5.625,,
1.275754999998957,1581,,-0.9356671540734551,5.7966202359443475,29.70142555173724,15.875707515965077,3841,471.5311448665921,376.34105896640057,79.81255598140326,0.015402571943291112,0.012293186354815133,5.625,,
1.3047650000005961,1581,,-0.9365988015282085,5.817421664730119,29.701215911596123,15.913260919189758,3836,472.64319841841956,376.190923573021,79.59300479343581,0.015464013882836069,0.012308273311023292,5.625,,
1.342669999998063,1581,,-0.9381253912762735,5.854189040099987,29.701993084271514,15.87442798301573,3833,471.5021501682994,376.551651414381,79.86212815359877,0.015546842028472929,0.012416038904616606,5.625,,
1.3765449999980628,1581,,-0.9387923059783951,5.83687392405536,29.702599584680023,15.869858298136732,3836,471.3760464951669,377.09227905927554,79.99818443535229,0.015478635464551253,0.012382627347007557,5.625,,
1.4196049999967217,1581,,-0.9391790222400165,5.799061939156917,29.701105272979802,15.896606819609849,3839,472.1467926324008,377.54472298227876,79.96342003666298,0.015359933767182104,0.012282328355605058,5.625,,
1.4582349999956787,1581,,-0.9387314649547178,5.79666542686369,29.699509429458043,15.955892286206842,3840,473.88217340961694,377.449123810161,79.65041628267781,0.015357474852105202,0.012232292650209352,5.625,,
1.493230000000447,1581,,-0.9376500772083611,5.785820923116439,29.700132650524733,15.921506053025714,3840,472.8708417709962,377.05065428070765,79.7364990551283,0.015344943331696212,0.012235520594687924,5.625,,
1.5390899999961256,1581,,-0.9362524512750299,5.770626008324401,29.699538660206862,15.970369914002275,3839,474.31261867871507,376.4011448032937,79.35718553131228,0.015331053287152238,0.012166292400989752,5.625,,
1.571160000000149,1581,,-0.9364270470476015,5.773109894398961,29.69903750572534,15.992754907103977,3837,474.969427805954,376.23356909497653,79.2121654719816,0.015344483769181147,0.012154697874065132,5.625,,
1.607839999999851,1581,,-0.9371918894964615,5.774072658641727,29.699129250431746,15.980361071934174,3836,474.60280894394106,376.440368239573,79.31692799652966,0.015338611758468502,0.012166115644131696,5.625,,
1.644905000001192,1581,,-0.9381826584662052,5.777217375714094,29.69894054855816,16.01551461243247,3836,475.64381632919634,376.8794471674548,79.23564529358119,0.015329085783622382,0.012146100038259808,5.625,,
1.6738449999950826,1581,,-0.9382917515753633,5.781362990760549,29.698935404235847,16.046792944992834,3836,476.5726671184897,376.9270846217656,79.09120909111027,0.015338146890033025,0.012131125827497648,5.625,,
1.717710000000894,1581,,-0.9370884622279021,5.756292944073157,29.702080895710708,15.802286157723751,3835,469.3607817938804,376.35528959218567,80.18464775726872,0.015294837360491495,0.012264111462557242,5.625,,
1.7499899999983608,1581,,-0.9365658392954506,5.7141256718457845,29.703790694733616,15.706923214622483,3840,466.55515962539874,376.5884509312709,80.71681197002239,0.015173395938497961,0.012247481469144412,5.625,,
1.783279999997467,1581,,-0.9358670115502472,5.669412927652347,29.702004483596202,15.837128978140287,3841,470.39447591601413,376.4348302567195,80.025350961802,0.015060808596765458,0.012052464937246805,5.625,,
1.8176499999985098,1581,,-0.9359450277054575,5.654361431068213,29.700880132942586,15.845129438143994,3839,470.61429013327466,376.31538898498974,79.96259290775464,0.01502559182158174,0.012014852820272282,5.625,,
1.861829999998212,1581,,-0.9352121612761077,5.663434559567743,29.702863868575147,15.734665653957544,3837,467.3646319370459,375.7957976904691,80.40741040522057,0.01507051061872845,0.012117807323363332,5.625,,
1.9049799999967219,1581,,-0.9358036533624077,5.7035100954185465,29.703814238603872,15.69135453589904,3833,466.09308028641937,375.6211489830165,80.58929962062365,0.0151842091715566,0.012236847824287965,5.625,,
1.9382999999970199,1581,,-0.9362322639871372,5.725842770622337,29.70197930147965,15.836330136651162,3829,470.3703499302112,375.44914058070475,79.81989949757889,0.01525064822832252,0.01217305208857633,5.625,,
