Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,
0,1000,,0.19805497174244968,-4.097875997744562,29.966790953033602,0.2571012422695855,0,7.704499180857915,1.5133003966438075e-10,1.964177503456231e-9,27079065113.792458,0.5318809051113759,3.4375,,
0,1000,,0.19797097997610574,-4.095800241934266,29.96660798635385,0.2577257794910122,0,7.723167401984638,2.0990256034877204e-11,2.717829996729489e-10,195128646126.50388,0.5303264876638256,3.4375,,
0.04346999999880791,1000,,0.19786538909518098,-4.096193400592527,29.967355358358883,0.25595115378434014,0,7.670179179837284,9.740264465864721e-12,1.269887474267759e-10,420542318429.63367,0.5340414225733151,3.4375,,
0.07508500000089408,1000,,0.19784883495837796,-4.095323795734794,29.968610044934557,0.2572186845289279,0,7.708486452918481,1.8816953498848923e-12,2.4410698019355938e-11,2176401082133.3616,0.5312746958495697,3.4375,,
0.108375,1000,,0.19782722326746116,-4.094608567830015,29.971745522776374,0.2570327832519084,0,7.703721170637136,3.61729494626409e-13,4.695516447365035e-12,11319531939353.992,0.5315104839771051,3.4375,,
0.14076999999582768,1000,,0.19781099492856818,-4.095104450291866,29.970158328226038,0.25731709244114337,0,7.7118340010198425,7.963973025789866e-14,1.0326950793723879e-12,51420370674669.805,0.5310156377523575,3.4375,,
0.17378500000014901,1000,,0.19781163926111256,-4.095262423287362,29.96731290568625,0.2572264063459156,0,7.7083842065732515,1.6403531985369546e-14,2.1280117266834715e-13,249657355924319.34,0.5312737810597408,3.4375,,
0.20882000000029802,1000,,0.19783101072322773,-4.094742715248932,29.96963626441185,0.25716043740115685,0,7.707004770509724,3.751820750136403e-15,4.8680659502021635e-14,1091401478895296.8,0.531301437741048,3.4375,,
0.24064000000059604,1000,,0.19782634594727627,-4.093846094010609,29.967355013715306,0.2564770853091037,0,7.685939868340856,7.327968740185228e-16,9.534251979214479e-15,5586604199825134,0.532640921492707,3.4375,,
0.2740100000016391,1000,,0.19782887853902387,-4.094672137812666,29.964213988588675,0.2555119186494997,0,7.65621380704847,1.423998286405947e-16,1.85992492149969e-15,28754754671420830,0.5348168482498524,3.4375,,
0.3072600000016391,1000,,0.19785061093955364,-4.095440136361627,29.96358737985966,0.25460156893532077,0,7.628776357842847,3.2245047207262874e-17,4.2267653021592383e-16,127009897366165730,0.5368410272181153,3.4375,,
