Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,
0,1000,,0.0608817296969596,-4.159893640238616,29.97429665435889,0.23763490077960597,1770,7.12293901139705,11.285214221744292,158.43480063057396,0.36861450376576416,0.584013654136668,4.1875,,
0,1000,,0.0609278244501322,-4.1149730574684105,29.976997644200864,0.23768265436426933,1768,7.12501236994511,11.277383198092412,158.27878763639666,0.3648872247388441,0.5775390755567364,4.1875,,
0.08976999999955297,1000,,0.06096122368667578,-4.063500604241168,29.97857573625534,0.2375130465582564,1763,7.12030285459543,11.255505397398414,158.0762170830154,0.3610233801833902,0.5706921021791358,4.1875,,
0.041740000002086164,1000,,0.06093763845823702,-4.0892962659783105,29.97774016512996,0.2379466619965827,1765,7.133103206493559,11.263080176901603,157.89874127502256,0.36307086531841126,0.5732843262741039,4.1875,,
0.12449500000104308,1000,,0.06088086063804116,-4.040426031983188,29.974656312901224,0.2368028382968474,1762,7.098083691867525,11.232154980553352,158.2420758636919,0.359719576428435,0.5692277250284353,4.1875,,
0.16060500000044703,1000,,0.06066057580623868,-4.006006510034127,29.970596676410626,0.23579778163451964,1767,7.067000210560533,11.226894520591202,158.863650574318,0.3568223165085168,0.5668609580692772,4.1875,,
0.18921000000089408,1000,,0.0605938889274894,-3.9836936713664715,29.969591505509435,0.23651440775179283,1764,7.088240185488726,11.190339559067345,157.87190143438664,0.3559939937781916,0.5620144869698431,4.1875,,
0.22313999999687076,1000,,0.060603116061248685,-3.95838544101137,29.969669913642786,0.23716313162871167,1758,7.107700770598304,11.156032891635748,156.95698583406556,0.3548201658655179,0.5569150374739489,4.1875,,
0.2579249999970198,1000,,0.0605491483330903,-3.927702348425961,29.970286990320016,0.2378833607654895,1732,7.129432592363552,10.980195491966954,154.01219311236653,0.3577078706202858,0.5509137364778488,4.1875,,
0.29967499999701974,1000,,0.060542242431206206,-3.901794438864666,29.975954735241885,0.2363807063645797,1732,7.085737354269145,10.978296001947749,154.93512464631988,0.3554098412151045,0.5506546804919098,4.1875,,
