Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,TargetRPM,Change,Integral,P,I,D,kp,ki,kd,Mark,
0,1000,,0.1951426169694857,-4.135076433755513,29.970846907478265,0.2487806397248215,0,7.456166466737131,0,0,0,0,3.4375,,
0,1000,,0.19510527740932532,-4.135252824269467,29.972414073331635,0.24836526218217408,0,7.444106479555696,0,0,0,0,3.4375,,
0.04776999999955296,1000,,0.1951392598728205,-4.133945430274411,29.967392868687746,0.24962321707443896,0,7.480557015215435,0,0,0,0,3.4375,,
0.08722499999776483,1000,,0.19512516948420894,-4.132031127414234,29.96334448623116,0.24830020169637507,0,7.439904479429165,0,0,0,0,3.4375,,
0.1514649999961257,1000,,0.1951405842400895,-4.129808232060162,29.963940857854055,0.25244414952096333,0,7.5642215661574115,0,0,0,0,3.4375,,
0.19226500000059604,1000,,0.1951287070432256,-4.12859908398775,29.96111277872175,0.2507681409753491,0,7.513292553072829,0,0,0,0,3.4375,,
0.23423999999836087,1000,,0.19515432174760589,-4.129157640372672,29.9665169773157,0.24922801227819508,0,7.468495461157178,0,0,0,0,3.4375,,
0.27979499999806284,1000,,0.19518863005513243,-4.13089482270675,29.962682676591477,0.24807093145918896,0,7.432870600598153,0,0,0,0,3.4375,,
0.3226199999973178,1000,,0.19518903697467,-4.13041166055083,29.963227446868608,0.2492253502708151,0,7.46759585568993,0,0,0,0,3.375,,
0.3642800000011921,1000,,0.19518717663950502,-4.131682788551123,29.96470132975849,0.24887782263740504,0,7.457549622930449,0,0,0,0,3.375,,
0.41605499999970197,1000,,0.19515553207477976,-4.131895523707774,29.963346833255258,0.2511626957255943,0,7.52567496360134,0,0,0,0,3.375,,
0.450089999999851,1000,,0.19512543817150219,-4.133638090053439,29.961841384061078,0.24989504271238122,0,7.487315632411534,0,0,0,0,3.375,,
0.49037999999895693,1000,,0.19517629643795487,-4.134809129993686,29.961731297285546,0.24769503179905555,0,7.421371986435902,0,0,0,0,3.375,,
0.5255449999980628,1000,,0.19517461825110843,-4.135348393567708,29.96382814337609,0.24867461731263213,0,7.451243496775525,0,0,0,0,3.375,,
0.5609749999977648,1000,,0.19517963311878633,-4.135115187000831,29.961220276922578,0.2483806433017392,0,7.441787166487143,0,0,0,0,3.375,,
0.5853499999977648,1000,,0.1951672016174662,-4.134937100391312,29.963890891515632,0.2482336008621528,0,7.438044531841587,0,0,0,0,3.375,,
0.6253949999958277,1000,,0.19516427433331385,-4.13587140873829,29.960438419826176,0.24916597466275253,0,7.465121840199366,0,0,0,0,3.375,,
0.6575149999968708,1000,,0.19517821655629264,-4.136540231001901,29.95986880256327,0.2501545842683875,0,7.494598525040647,0,0,0,0,3.375,,
0.698015000000596,1000,,0.19518543553490852,-4.138080730425261,29.963220557187437,0.250463681644507,0,7.504698534679542,0,0,0,0,3.375,,
0.733679999999702,1000,,0.19519156991192477,-4.139153111857361,29.963434784855103,0.25065205518578065,0,7.510396509249041,0,0,0,0,3.375,,
0.7665749999992549,1000,,0.19523284051883522,-4.138631662542858,29.968122598327746,0.25124833934550644,0,7.52944103613239,0,0,0,0,3.375,,
0.7985499999970198,1000,,0.19528220939602553,-4.1377210981171855,29.971417744630248,0.2496326172067755,0,7.481843452989641,0,0,0,0,3.375,,
0.8341199999973178,1000,,0.19531344069772716,-4.1365305841565565,29.97057595729799,0.24989112169374267,0,7.4893808437767095,0,0,0,0,3.375,,
0.8654400000013411,1000,,0.19535846917481542,-4.136060586217512,29.96731651431231,0.24944863492610808,0,7.475306196893821,0,0,0,0,3.375,,
0.8980499999970197,1000,,0.19537745444100313,-4.135267707215998,29.965393386216412,0.24791352386237547,0,7.428826268299231,0,0,0,0,3.375,,
0.9305599999986589,1000,,0.19532409007458046,-4.134495780150701,29.967479901417494,0.24721935337009376,0,7.408541003359714,0,0,0,0,3.375,,
0.9617699999995529,1000,,0.19531332915653082,-4.134245573327253,29.969444414112697,0.24604853746580885,0,7.373937966755284,0,0,0,0,3.375,,
0.9883299999982118,1000,,0.19527931451265912,-4.1344570435444,29.967625330745015,0.24611074779581915,0,7.375354679814588,0,0,0,0,3.375,,
1.022439999997616,1000,,0.19526523275602375,-4.134333700326366,29.97148059760056,0.24708297025523945,0,7.405442449002425,0,0,0,0,3.375,,
1.056570000000298,1000,,0.1952204855226627,-4.134456702248147,29.968955542173298,0.24677134246681415,0,7.395479391470374,0,0,0,0,3.375,,
1.087800000000745,1000,,0.19517980787068684,-4.13483529927121,29.969446420921834,0.24635915146740833,0,7.383247390206261,0,0,0,0,3.375,,
1.1317949999980628,1000,,0.19510707355306667,-4.134974035360618,29.968910258019374,0.24601797514601936,0,7.372890619010695,0,0,0,0,3.375,,
1.1769950000010432,1000,,0.19507688074829788,-4.13386291778781,29.968867671612916,0.24774938011165176,0,7.424768388290221,0,0,0,0,3.375,,
1.212144999999553,1000,,0.19507047178754766,-4.133593707441209,29.96771470383235,0.2470900895240709,0,7.404725309001751,0,0,0,0,3.375,,
1.247344999998808,1000,,0.19505662243222116,-4.133634146234626,29.96732167639208,0.2456823033587931,0,7.362440614949895,0,0,0,0,3.375,,
1.281894999999553,1000,,0.19510676817676542,-4.133691726428322,29.96579790697923,0.24452276956340718,0,7.327319896391911,0,0,0,0,3.375,,
