Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),4N76 Temp (ºC),App message,TargetRPM,Change,Integral,P,I,D,kp,ki,kd,Mark,Step,
0.9909599999999628,1201.177475000001,,-0.5436270574033895,10.803849530816448,29.863479544516185,4.468767895542466,1912,133.45295863772307,108.83679550192056,81.55442682793826,0.09926651626403132,0.08095623837119284,2.0625,,1000,12,-1000,-2.2800000000000002,-0.025,-0.12,0.10000000000000002,0.001,0.01,0,0.5500000000000002,
0.9598899999996647,1206.4674750000013,,-0.5497116450411583,10.520566643911577,29.862432191813873,4.529072805809168,1900,135.2491295552645,109.36883680524829,80.86472509278428,0.09619345831249368,0.07778657562164008,2.0625,,1000,16,-1000,-2.2500000000000004,-0.025,-0.16,0.10000000000000002,0.001,0.01,0,0.5500000000000002,
1.0608250000001862,1198.7524750000011,,-0.530317166705697,11.322139405698158,29.865525232257255,4.291266067900308,1923,128.16091502920602,106.76809370543587,83.30784286387544,0.10604422175912384,0.08834315362931051,2.0625,,1000,11,-1000,-2.3075000000000006,-0.025,-0.11,0.10000000000000002,0.001,0.01,0,0.6000000000000002,
1.1274749999996274,1196.3099750000013,,-0.5182548790088424,11.705038100268395,29.868683650552178,4.076533968162705,1922,121.76070348578199,104.33447793806319,85.68813660825008,0.11218763280932827,0.0961314920592192,2.0625,,1000,-1,-1000,-2.3050000000000006,-0.025,0.01,0.10000000000000002,0.001,0.01,0,0.6250000000000002,
1.1951650000000373,1193.989975000001,,-0.5069366933937891,11.96043676512056,29.87159188160011,3.8488243488212293,1911,114.97051017195307,101.44133553788028,88.2324827350612,0.11790496153961111,0.10403047483421793,2.0625,,1000,-11,-1000,-2.2775000000000003,-0.025,0.11,0.10000000000000002,0.001,0.01,0,0.6500000000000002,
1.2591299999998882,1191.797475000001,,-0.4967128237756359,12.106152805127698,29.87382110288678,3.7036170467113445,1887,110.64119308705658,98.1526797686643,88.71260064181895,0.12334001306597686,0.10941813322278736,2.0625,,1000,-24,-1000,-2.2175000000000002,-0.025,0.24,0.10000000000000002,0.001,0.01,0,0.6750000000000003,
1.3625900000007822,1187.6274750000007,,-0.4847503362561934,12.178346312081173,29.877303548241876,3.4666087520594515,1859,103.5729219682722,94.34612486164401,91.09149676258563,0.12908157414986976,0.1175823379378232,2.0625,,1000,-22,-1000,-2.1475000000000004,-0.025,0.22,0.10000000000000002,0.001,0.01,0,0.7250000000000003,
1.2965099999997765,1191.797475000001,,-0.49195997013929443,12.148143348094218,29.875259149980923,3.608283960943684,1881,107.7984184199122,96.90667125650667,89.89619020106733,0.1253592058274166,0.11269315010516191,2.0625,,1000,-6,-1000,-2.2025000000000006,-0.025,0.06,0.10000000000000002,0.001,0.01,0,0.7000000000000003,
1.4499249999998138,1183.6399750000005,,-0.4773533387761399,12.13774923529368,29.878984700840565,3.3481919283829966,1830,100.04057540363343,91.47890121668213,91.44179833791685,0.13268359232413074,0.12132826292053538,2.0625,,1000,-18,-1000,-2.0750000000000006,-0.025,0.18,0.10000000000000002,0.001,0.01,0,0.7750000000000004,
1.3966399999996648,1187.6274750000007,,-0.481424134401694,12.174168180550618,29.877970595897,3.4222654732786637,1848,102.25034718197345,93.15924968830939,91.10898129520795,0.13068126054345372,0.11906236522487722,2.0625,,1000,-11,-1000,-2.1200000000000006,-0.025,0.11,0.10000000000000002,0.001,0.01,0,0.7500000000000003,
1.5068250000001862,1181.7199750000004,,-0.47375196927790514,12.074125552828407,29.879826279656257,3.2912743094991996,1819,98.34270460653168,90.22843455709022,91.74898628026696,0.13381730063363503,0.12277601679897741,2.0625,,1000,-11,-1000,-2.0475000000000003,-0.025,0.11,0.10000000000000002,0.001,0.01,0,0.8000000000000004,
1.5517199999997393,1179.7574750000003,,-0.47149222394600127,12.020996774283324,29.881457263790388,3.1996586866015155,1812,95.61046430239887,89.46789669098115,93.57542330095808,0.13436100790212394,0.1257288818958462,2.0625,,1000,-7,-1000,-2.0300000000000002,-0.025,0.07,0.10000000000000002,0.001,0.01,0,0.8500000000000004,
1.5890749999992548,1177.7724750000002,,-0.46875334612285297,11.96129664697747,29.882516566513658,3.1366358163769226,1803,93.73057174600348,88.49438676373268,94.41357831843796,0.13516446731149645,0.12761361020383918,2.0625,,1000,-9,-1000,-2.0075000000000003,-0.025,0.09,0.10000000000000002,0.001,0.01,0,0.8750000000000004,
1.6877199999997392,1174.034975,,-0.46342030680137775,11.777796184577676,29.885431560988714,2.990497217301273,1765,89.37229992098439,85.66718886759178,95.8542959544866,0.13748316409426692,0.13178351899851107,2.0625,,1000,-19,-1000,-1.9125000000000003,-0.025,0.19,0.10000000000000002,0.001,0.01,0,0.9250000000000005,
1.622375,1175.829975,,-0.4668911866815591,11.90754400180838,29.88400311701389,3.0810218807479917,1784,92.07326748786097,87.22185998136526,94.73092718564014,0.13652017973879943,0.1293268320620671,2.0625,,1000,-19,-1000,-1.9600000000000004,-0.025,0.19,0.10000000000000002,0.001,0.01,0,0.8750000000000004,
1.731980000000447,1172.287475,,-0.46101567375655955,11.696743617593294,29.886574920549013,2.895585110076394,1758,86.5391213311243,84.85526196129578,98.05422178556033,0.13784346836296868,0.135161340185534,2.0625,,1000,-7,-1000,-1.8950000000000005,-0.025,0.07,0.10000000000000002,0.001,0.01,0,0.9500000000000005,
1.7590999999996275,1172.287475,,-0.4593410957995933,11.635519748404839,29.886687590591357,2.8508312388455566,1743,85.20190260887568,83.85805772857091,98.42275249829365,0.13875255477614706,0.13656408357238656,2.0625,,1000,-15,-1000,-1.8575000000000004,-0.025,0.15,0.10000000000000002,0.001,0.01,0,0.9750000000000005,
1.8042199999997393,1168.7049749999999,,-0.45713315023917694,11.538519509947308,29.887325311655882,2.8059433740588218,1736,83.86214242658133,83.11553727137728,99.10972325103943,0.13882506073772152,0.1375891335002432,2.0625,,1000,-7,-1000,-1.8400000000000003,-0.025,0.07,0.10000000000000002,0.001,0.01,0,1.0000000000000004,
1.8377900000000373,1166.9099749999998,,-0.4556185046166736,11.45609326231065,29.887695863558832,2.7756155672175424,1714,82.95675390715725,81.7995935573562,98.60510411111781,0.14005073575674765,0.13809717380132752,2.0625,,1000,-22,-1000,-1.7850000000000004,-0.025,0.22,0.10000000000000002,0.001,0.01,0,1.0250000000000004,
1.8744400000004098,1165.3199749999997,,-0.4544311516682558,11.37834031175983,29.8880023465071,2.7354807871687523,1702,81.75805618572475,81.00926344464023,99.08413583196798,0.1404572739947884,0.13917087615087562,2.0625,,1000,-12,-1000,-1.7550000000000003,-0.025,0.12,0.10000000000000002,0.001,0.01,0,1.0500000000000003,
1.9323849999997764,1163.6599749999993,,-0.4529654190625771,11.269061631736145,29.888626577230532,2.704562141316127,1697,80.83564789671271,80.4794397483419,99.55934274340702,0.1400241063677176,0.13940707998202875,2.0625,,1000,-5,-1000,-1.7425000000000004,-0.025,0.05,0.10000000000000002,0.001,0.01,0,1.0750000000000002,
2.007445000000298,1161.9424749999991,,-0.4490197434171635,11.113001364886431,29.89199134383201,2.5339949819292547,1668,75.74615606514303,78.43249948342945,103.54650791252841,0.14168873155998668,0.14671373363592277,2.0625,,1000,-29,-1000,-1.6700000000000004,-0.025,0.29,0.10000000000000002,0.001,0.01,0,1.1,
2.084655000000261,1160.537474999999,,-0.4444934261471966,10.952933690919616,29.893570444858035,2.4301931174292943,1639,72.64714915048177,76.28856658283817,105.01247120491067,0.1435724143410971,0.15076894026813964,2.0625,,1000,-29,-1000,-1.5975000000000004,-0.025,0.29,0.10000000000000002,0.001,0.01,0,1.125,
2.1569850000003354,1159.2049749999987,,-0.44103932606708257,10.771716787105857,29.895202932794888,2.332255274450471,1607,69.72324472077807,74.24004070661239,106.47817812255127,0.1450930883736227,0.1544924770819767,2.0625,,1000,-32,-1000,-1.5175000000000003,-0.025,0.32,0.10000000000000002,0.001,0.01,0,1.15,
2.195375,1157.9824749999987,,-0.4395291902955844,10.679832233932485,29.895451472801,2.294136799478187,1594,68.58425536076714,73.37950246659636,106.99176083578547,0.14554244543691383,0.15571842513641646,2.0625,,1000,-13,-1000,-1.4850000000000003,-0.025,0.13,0.10000000000000002,0.001,0.01,0,1.1749999999999998,
2.2252299999995158,1156.6024749999988,,-0.43846531055118726,10.606220425695517,29.895545850566904,2.2706544046267894,1579,67.88245286431187,72.50672043018736,106.81216922894461,0.14627913609618642,0.15624391839369683,2.0625,,1000,-15,-1000,-1.4475000000000002,-0.025,0.15,0.10000000000000002,0.001,0.01,0,1.1749999999999998,
2.2912050000000743,1155.2799749999988,,-0.43706367989890754,10.44627084850177,29.895554861758285,2.242149316991929,1559,67.03029791438608,71.33212040649589,106.41772843916684,0.14644553938635582,0.15584401641544524,2.0625,,1000,-20,-1000,-1.3975000000000002,-0.025,0.2,0.10000000000000002,0.001,0.01,0,1.2249999999999996,
2.359570000000298,1154.0574749999987,,-0.43560813242917046,10.2936020031955,29.897416527621438,2.1590060041837917,1547,64.54870179271842,70.55247286440428,109.30114921747835,0.14589994631341852,0.15947031802825037,2.0625,,1000,-12,-1000,-1.3675000000000002,-0.025,0.12,0.10000000000000002,0.001,0.01,0,1.2499999999999996,
2.425549999999814,1152.7849749999984,,-0.4341011981761202,10.163811715096816,29.898035196344495,2.1111843388021336,1523,63.120263667477474,69.24942850323701,109.71029663001484,0.14677105551306777,0.16102296037039038,2.0625,,1000,-24,-1000,-1.3075000000000003,-0.025,0.24,0.10000000000000002,0.001,0.01,0,1.2749999999999995,
2.4907000000001864,1151.6924749999985,,-0.4329070086337598,10.030890924583945,29.89849368116635,2.085756425439172,1505,62.36097530644519,68.2100623581448,109.37940278027544,0.14705881475251548,0.16085205331205304,2.0625,,1000,-18,-1000,-1.2625000000000002,-0.025,0.18,0.10000000000000002,0.001,0.01,0,1.2999999999999994,
2.5275250000003724,1150.5849749999984,,-0.43247603978444465,9.969567044407238,29.898443729978318,2.0704359623579562,1498,61.902813117082864,67.84399260882135,109.59759208438776,0.1469484129846296,0.16105192223737586,2.0625,,1000,-7,-1000,-1.2450000000000003,-0.025,0.07,0.10000000000000002,0.001,0.01,0,1.3249999999999993,
2.6288300000000744,1148.2149749999983,,-0.4315658881039642,9.785566271940963,29.899152317983166,2.0279113323283786,1478,60.63282981265037,66.7800901819838,110.13850151531418,0.14653418773880234,0.16139055858315413,2.0625,,1000,-12,-1000,-1.1950000000000003,-0.025,0.12,0.10000000000000002,0.001,0.01,0,1.3749999999999991,
2.5657749999994413,1150.5849749999984,,-0.4321905708445219,9.904426688830243,29.898373359073027,2.0646397199896995,1490,61.72936920022403,67.4275779390292,109.23095248280052,0.14688984821294093,0.1604491803035353,2.0625,,1000,-8,-1000,-1.2250000000000003,-0.025,0.08,0.10000000000000002,0.001,0.01,0,1.3499999999999992,
2.7322450000001117,1145.982474999998,,-0.43040257158963996,9.641268214899647,29.899975836732807,1.9979156071956765,1457,59.73762837898208,65.66149046552125,109.91646680205906,0.14683291753729322,0.16139355505937367,2.0625,,1000,-14,-1000,-1.1425000000000003,-0.025,0.14,0.10000000000000002,0.001,0.01,0,1.424999999999999,
2.6619850000003353,1148.2149749999983,,-0.4311613963573235,9.732504982881755,29.89948849596845,2.017911937828697,1471,60.33453477098653,66.43949947487495,110.11852453501334,0.14648672942760868,0.16130902508527986,2.0625,,1000,-7,-1000,-1.1775000000000002,-0.025,0.07,0.10000000000000002,0.001,0.01,0,1.399999999999999,
2.781609999999404,1144.954974999998,,-0.43012429326910623,9.581880124386943,29.899829152569662,1.9731088157262502,1454,58.995616489643936,65.50921532978458,111.04081833145017,0.14626766747472278,0.16241681491825657,2.0625,,1000,-3,-1000,-1.1350000000000002,-0.025,0.03,0.10000000000000002,0.001,0.01,0,1.4499999999999988,
2.8559150000000373,1143.824974999998,,-0.4287078856064069,9.48422398204943,29.90119322048323,1.8982218444679575,1440,56.75909814677846,64.64547563566197,113.89447286228793,0.14671133422394397,0.1670961007435904,2.0625,,1000,-9,-1000,-1.1000000000000003,-0.025,0.09,0.10000000000000002,0.001,0.01,0,1.4749999999999988,
2.8217599999997764,1144.954974999998,,-0.4296787961723217,9.531807094436186,29.90052858717313,1.941304900417806,1449,58.046042671361896,65.17757264382357,112.28598823323428,0.14624366492635024,0.1642111443910522,2.0625,,1000,-5,-1000,-1.1225000000000003,-0.025,0.05,0.10000000000000002,0.001,0.01,0,1.4749999999999988,
2.895875,1141.6924749999978,,-0.42744202331921594,9.436924770723873,29.901902298653123,1.855202985936567,1436,55.474098429644776,64.26778229724701,115.85187342657737,0.14683756671541653,0.17011407193381045,2.0625,,1000,-4,-1000,-1.0900000000000003,-0.025,0.04,0.10000000000000002,0.001,0.01,0,1.4999999999999987,
2.926430000000633,1140.6174749999977,,-0.42630216893243417,9.391886618083362,29.902520262334527,1.8321085316054215,1420,54.78466248912707,63.3866192422344,115.70139590586056,0.1481682842587314,0.17143277317711572,2.0625,,1000,-16,-1000,-1.0500000000000003,-0.025,0.16,0.10000000000000002,0.001,0.01,0,1.5249999999999986,
3.0055200000004842,1139.7024749999978,,-0.4236382905859534,9.26357846210935,29.903826185245702,1.7707927317753802,1407,52.95347806110738,62.44087831070508,117.91648178170546,0.14835759381881036,0.1749380550871341,2.0625,,1000,-13,-1000,-1.0175000000000003,-0.025,0.13,0.10000000000000002,0.001,0.01,0,1.5749999999999984,
3.074375,1138.7899749999979,,-0.42152974789922887,9.164938416104468,29.90430470516879,1.7287846279002348,1386,51.69810228234047,61.19160790765752,118.3633541778185,0.1497744336108149,0.17727804332259045,2.0625,,1000,-21,-1000,-0.9650000000000002,-0.025,0.21,0.10000000000000002,0.001,0.01,0,1.5999999999999983,
3.106730000000447,1138.009974999998,,-0.4207017883864927,9.110373366968002,29.904432292785,1.7156302544992543,1376,51.30494878512645,60.62112545915449,118.15843674855952,0.15028380449825895,0.17757299408140415,2.0625,,1000,-10,-1000,-0.9400000000000002,-0.025,0.1,0.10000000000000002,0.001,0.01,0,1.5999999999999983,
3.147929999999702,1137.1449749999977,,-0.4199850333433603,9.049284481231565,29.90471478106234,1.7019488849693276,1371,50.89629597695482,60.31836593750534,118.51229009831425,0.1500253586214081,0.17779848823043948,2.0625,,1000,-5,-1000,-0.9275000000000002,-0.025,0.05,0.10000000000000002,0.001,0.01,0,1.6249999999999982,
3.186980000000447,1136.2424749999975,,-0.419443004037724,8.987287352913132,29.905151113890955,1.6945919196206811,1364,50.67702743263502,59.92641094231233,118.25162993621225,0.14997206092593582,0.1773444064938484,2.0625,,1000,-7,-1000,-0.9100000000000001,-0.025,0.07,0.10000000000000002,0.001,0.01,0,1.674999999999998,
3.256179999999702,1135.3774749999973,,-0.41894002028571226,8.891677534798424,29.90536886584997,1.6641957887954286,1348,49.76838892892144,59.12541308204271,118.80113934667416,0.1503867300252142,0.17866114869616137,2.0625,,1000,-16,-1000,-0.8700000000000002,-0.025,0.16,0.10000000000000002,0.001,0.01,0,1.699999999999998,
3.2876350000007077,1134.6424749999974,,-0.4185860922377171,8.84935235384792,29.905737045797046,1.634856803373489,1342,48.891597669219884,58.806999257845405,120.28037957709827,0.1504812771528609,0.18099945135192633,2.0625,,1000,-6,-1000,-0.8550000000000002,-0.025,0.06,0.10000000000000002,0.001,0.01,0,1.7249999999999979,
3.3269950000001116,1133.8224749999972,,-0.41778714081996643,8.799205954501312,29.906376999457684,1.6107999364960939,1338,48.17319017155468,58.54920311894445,121.53897823756043,0.15028737345281137,0.1826577381146136,2.0625,,1000,-4,-1000,-0.8450000000000002,-0.025,0.04,0.10000000000000002,0.001,0.01,0,1.7499999999999978,
3.396094999999739,1132.992474999997,,-0.416155332992079,8.706244954459407,29.906579815026546,1.574608828844182,1322,47.091164617274,57.60039922512035,122.31678637226004,0.15114903840219376,0.18488064640613663,2.0625,,1000,-16,-1000,-0.8050000000000002,-0.025,0.16,0.10000000000000002,0.001,0.01,0,1.7749999999999977,
3.4631699999999257,1132.322474999997,,-0.41488478347769925,8.623803283564953,29.906033969997804,1.5580464276153665,1309,46.59498939109888,56.87942052695569,122.07196797392439,0.1516155263831855,0.18508005680997908,2.0625,,1000,-13,-1000,-0.7725000000000002,-0.025,0.13,0.10000000000000002,0.001,0.01,0,1.7999999999999976,
3.5286150000002237,1131.654974999997,,-0.41363451091843156,8.547087653078513,29.90665287345866,1.5236316351589287,1293,45.566722419718296,55.99857446176825,122.89357559220835,0.1526304506003781,0.1875730181853039,2.0625,,1000,-16,-1000,-0.7325000000000002,-0.025,0.16,0.10000000000000002,0.001,0.01,0,1.8249999999999975,
3.631280000000261,1130.3374749999969,,-0.41202739783877257,8.429472894990804,29.90683741984744,1.495711016005769,1275,44.731986182759364,55.027295110649014,123.01554168828228,0.15318712064695894,0.18844396626053905,2.0625,,1000,-15,-1000,-0.6875000000000001,-0.025,0.15,0.10000000000000002,0.001,0.01,0,1.8749999999999973,
3.5621500000003725,1131.654974999997,,-0.4130265708863598,8.508986711070067,29.90695918689333,1.5105999183024335,1290,45.17745010439528,55.781325695965975,123.47161153864914,0.1525418516843429,0.18834588254555418,2.0625,,1000,-3,-1000,-0.7250000000000001,-0.025,0.03,0.10000000000000002,0.001,0.01,0,1.8499999999999974,
3.706850000000559,1129.7749749999969,,-0.4114024486073727,8.357578312837987,29.907419746989184,1.4831148011069328,1264,44.35613688967742,54.46027936757154,122.77958178149089,0.15346190673077084,0.18841988727794207,2.0625,,1000,-11,-1000,-0.6600000000000001,-0.025,0.11,0.10000000000000002,0.001,0.01,0,1.8999999999999972,
3.7793799999998883,1129.1999749999966,,-0.4110681698350775,8.289056958511553,29.90761956833711,1.4794083699806022,1252,44.24558271559357,53.91133912827809,121.84569807751224,0.15375349773427716,0.187342022632922,2.0625,,1000,-12,-1000,-0.6300000000000001,-0.025,0.12,0.10000000000000002,0.001,0.01,0,1.9249999999999972,
3.8566349999997764,1128.6649749999963,,-0.41106288837936417,8.21774533239423,29.90784309975173,1.4718109027749608,1247,44.01868955269748,53.66402895934075,121.91191856153792,0.15313321589440318,0.18668764145184882,2.0625,,1000,-5,-1000,-0.6175000000000002,-0.025,0.05,0.10000000000000002,0.001,0.01,0,1.949999999999997,
3.9286449999995527,1128.072474999996,,-0.411386072393827,8.142975852164339,29.907945405688434,1.470668582222825,1237,43.98467566698146,53.288421775303256,121.1522444288613,0.15280947682219098,0.18513211087008496,2.0625,,1000,-10,-1000,-0.5925000000000001,-0.025,0.1,0.10000000000000002,0.001,0.01,0,1.974999999999997,
3.990225000000559,1127.554974999996,,-0.4115686204284575,8.098333709365752,29.907998675620462,1.4752104654465932,1232,44.120592646838155,53.10165485028078,120.35571524465061,0.15250623981868114,0.1835499757264958,2.0625,,1000,-5,-1000,-0.5800000000000001,-0.025,0.05,0.10000000000000002,0.001,0.01,0,1.999999999999997,
4.027370000000111,1126.9999749999959,,-0.4117057380607377,8.077085031015296,29.908107894355574,1.474551735749206,1230,44.10105240859654,53.00897456347709,120.19888793661566,0.1523720294068915,0.18314948487353658,2.0625,,1000,-2,-1000,-0.5750000000000001,-0.025,0.02,0.10000000000000002,0.001,0.01,0,2.024999999999997,
4.099875,1125.8449749999957,,-0.41125763073002936,8.041933541652462,29.90965521838521,1.4002195532604118,1223,41.880084068060285,52.68251018848462,125.79370686761055,0.15264901981474438,0.19202286052204026,2.0625,,1000,-5,-1000,-0.5575000000000001,-0.025,0.05,0.10000000000000002,0.001,0.01,0,2.0499999999999967,
4.069194999999366,1126.9999749999959,,-0.4117510006683966,8.058239091455578,29.908765976924062,1.4419903323652734,1228,43.12815139169991,52.93145687440262,122.73064150991961,0.1522391327821642,0.18684406429268843,2.0625,,1000,-2,-1000,-0.5700000000000001,-0.025,0.02,0.10000000000000002,0.001,0.01,0,2.0499999999999967,
4.163365000000224,1125.3124749999956,,-0.4087843255805356,8.006587789894091,29.91129119705615,1.3156582090007929,1211,39.35303580522008,51.85445542647872,131.76735762682978,0.15440501156638592,0.20345540378442767,2.0625,,1000,-12,-1000,-0.5275000000000001,-0.025,0.12,0.10000000000000002,0.001,0.01,0,2.0999999999999965,
4.206334999999963,1124.8799749999955,,-0.40634374773542165,7.970098943636444,29.912260379142324,1.2745455107839938,1209,38.12453718363778,51.43386540218103,134.9101371498231,0.15495819498136487,0.20905431337424965,2.0625,,1000,-2,-1000,-0.5225000000000001,-0.025,0.02,0.10000000000000002,0.001,0.01,0,2.1249999999999964,
4.306705000000075,1123.9799749999954,,-0.40172198074695825,7.853620996899127,29.912984197750262,1.210081289663217,1170,36.197142495689064,49.21128896378606,135.95351889903168,0.15958982506388938,0.21696798297916645,2.0625,,1000,-25,-1000,-0.4250000000000001,-0.025,0.25,0.10000000000000002,0.001,0.01,0,2.1749999999999963,
4.239834999999963,1124.8799749999955,,-0.40456578176729724,7.9384928003723125,29.91276707580375,1.246707019885407,1195,37.292456697601615,50.61213181762645,135.71680790040702,0.1568496033515745,0.21287127487320673,2.0625,,1000,-14,-1000,-0.4875000000000001,-0.025,0.14,0.10000000000000002,0.001,0.01,0,2.1499999999999964,
4.421299999999814,1123.4299749999952,,-0.3990539228477062,7.699187881183317,29.91304955145983,1.1768027123945286,1144,35.20175784814987,47.786320458187696,135.74981301878154,0.16111698509869551,0.2187160060129773,2.0625,,1000,-18,-1000,-0.3600000000000001,-0.025,0.18,0.10000000000000002,0.001,0.01,0,2.224999999999996,
4.337044999999925,1123.9799749999954,,-0.4008874010048871,7.810650447610839,29.91290814747464,1.1987312456341452,1162,35.85753764416204,48.76157176722127,135.98694994373136,0.16018044875373255,0.21782450666638256,2.0625,,1000,-8,-1000,-0.4050000000000001,-0.025,0.08,0.10000000000000002,0.001,0.01,0,2.1749999999999963,
